"time","wPP4ACurrentSource.elecMeasurements.PPu","wPP4ACurrentSource.elecMeasurements.QPu","wPP4ACurrentSource.elecMeasurements.UPu"
0,1.000000996681836,-0.2100017228757667,1.000184154170885
0.0001202860976205905,1.000004242544761,-0.2100008382179204,1.000184239480141
0.0001202860976205905,1.000004242544761,-0.2100008382179204,1.000184239480141
0.001,1.000004050634428,-0.2100008353385645,1.000184251590586
0.001,1.000004050634428,-0.2100008353385645,1.000184251590586
0.002,1.000002984595218,-0.2100008201049986,1.000184318626075
0.003,1.000000563948609,-0.2100007869323319,1.00018447040176
0.004,0.999996787211002,-0.2100007363301236,1.000184706844905
0.004995058256567536,0.9999916870521243,-0.2100006687512233,1.000185025903917
0.004995058256567536,0.9999916870521243,-0.2100006687512233,1.000185025903917
0.005,0.99999165830416,-0.2100006683700449,1.000185027702423
0.006,0.9999849213983512,-0.2100005799050168,1.000185448900768
0.007,0.9999766420389309,-0.2100004717285989,1.000185966359517
0.008,0.999967207224704,-0.2100003476462464,1.000186556276679
0.008999999999999999,0.9999566563968194,-0.2100002077531887,1.000187216314413
0.01,0.9999461055738531,-0.2100000677936351,1.000187876360781
0.011,0.99993370810077,-0.2099998941721097,1.000188654765408
0.012,0.9999209138844066,-0.2099997132375562,1.00018945860957
0.013,0.9999081196752836,-0.2099995322051232,1.000190262466436
0.01396788078842665,0.9998957364129654,-0.209999356894095,1.000191040516151
0.01396788078842665,0.9998957364129654,-0.209999356894095,1.000191040516151
0.014,0.9998953445696817,-0.2099993511697585,1.000191065190707
0.014,0.9998953445696817,-0.2099993511697585,1.000191065190707
0.015,0.9998828928978797,-0.2099991766927562,1.000191846961488
0.016,0.9998700028479844,-0.2099989942354848,1.000192656809517
0.017,0.9998567547585436,-0.2099988044440088,1.000193489838364
0.018,0.9998431543092506,-0.2099986073560825,1.000194345702952
0.019,0.999829347620889,-0.2099984042247702,1.000195215475513
0.02,0.9998153080429928,-0.2099981948147185,1.000196100785239
0.021,0.9998010251978057,-0.209997979030285,1.000197002267076
0.022,0.9997864990857925,-0.2099977568651916,1.000197919921835
0.023,0.9997720076953827,-0.2099975314343442,1.000198836541061
0.024,0.9997574659370101,-0.2099973017824614,1.000199757392337
0.025,0.9997428212242301,-0.2099970673168133,1.000200685731415
0.026,0.9997280735572474,-0.2099968280346423,1.000201621558649
0.027,0.999713222936267,-0.2099965839331709,1.000202564874399
0.028,0.9996982693614958,-0.2099963350096022,1.000203515679024
0.029,0.9996832128331424,-0.2099960812611192,1.000204473972886
0.03,0.9996680533514163,-0.2099958226848852,1.000205439756352
0.031,0.9996531365580086,-0.2099955660775903,1.000206390729461
0.032,0.9996384352217289,-0.2099953109097904,1.000207328648292
0.033,0.999623758339987,-0.2099950534263651,1.000208265835763
0.034,0.9996091059127372,-0.2099947936279196,1.000209202291794
0.035,0.9995944779399359,-0.2099945315150585,1.000210138016304
0.036,0.9995798744215381,-0.2099942670883848,1.000211073009214
0.037,0.9995652953574989,-0.2099940003485011,1.000212007270443
0.038,0.9995507407477739,-0.209993731296009,1.00021294079991
0.039,0.9995362105923187,-0.209993459931509,1.000213873597537
0.04,0.9995217048910894,-0.2099931862556006,1.000214805663243
0.041,0.9995072236440413,-0.2099929102688826,1.000215736996949
0.042,0.9994927668511301,-0.2099926319719523,1.000216667598575
0.043,0.9994783345123117,-0.2099923513654068,1.000217597468043
0.044,0.9994639266275424,-0.2099920684498417,1.000218526605272
0.045,0.9994495431967778,-0.2099917832258517,1.000219455010184
0.046,0.9994351842199741,-0.2099914956940307,1.0002203826827
0.047,0.999421636242207,-0.2099912214945607,1.000221258843549
0.048,0.999410701393583,-0.2099909981373226,1.000221966632213
0.049,0.9993997665502855,-0.2099907747080785,1.000222674430197
0.05,0.9993888317123141,-0.2099905512068282,1.000223382237501
0.051,0.999377896879669,-0.2099903276335719,1.000224090054125
0.052,0.9993669620523506,-0.2099901039883096,1.000224797880069
0.053,0.9993560272303583,-0.2099898802710412,1.000225505715333
