"time","Unit.measurements.UPu","Unit.measurements.PPu","Unit.measurements.QPu"
4.207,1.25,1.000000000002457,-0.14250358763912802
4.208,1.25,1.0000000000024403,-0.14250358763926282
4.209,1.25,1.0000000000024238,-0.1425035876393897
4.21,1.25,1.0000000000024074,-0.1425035876395245
4.211,1.25,1.000000000002391,-0.1425035876396514
4.212,1.25,1.0000000000023748,-0.1425035876397862
4.213,1.25,1.0000000000023588,-0.14250358763991308
4.214,1.25,1.0000000000023426,-0.14250358764003998
4.215,1.25,1.0000000000023266,-0.14250358764016685
4.216,1.25,1.0000000000023108,-0.14250358764029375
4.217,1.25,1.0000000000022948,-0.14250358764042062
4.218,1.25,1.0000000000022795,-0.14250358764054752
4.219,1.25,1.0000000000022642,-0.1425035876406744
4.22,1.25,1.0000000000022484,-0.14250358764079335
4.221,1.25,1.0000000000022333,-0.14250358764091228
4.222,1.25,1.000000000002218,-0.14250358764103918
4.223,1.25,1.0000000000022031,-0.14250358764115814
4.224,1.25,1.0000000000021878,-0.14250358764127707
4.225,1.25,1.000000000002173,-0.14250358764139603
4.226,1.25,1.000000000002158,-0.142503587641515
4.227,1.25,1.0000000000021434,-0.14250358764163393
4.228,1.25,1.0000000000021292,-0.1425035876417529
4.229,1.25,1.0000000000021145,-0.1425035876418639
4.23,1.25,1.0000000000021,-0.14250358764198287
4.231,1.25,1.0000000000020859,-0.1425035876420939
4.232,1.25,1.0000000000020717,-0.14250358764220492
4.233,1.25,1.0000000000020575,-0.14250358764232388
4.234,1.25,1.0000000000020437,-0.1425035876424349
4.235,1.25,1.00000000000203,-0.14250358764254592
4.236,1.25,1.000000000002016,-0.14250358764265694
4.237,1.25,1.0000000000020022,-0.14250358764276796
4.238,1.25,1.0000000000019889,-0.14250358764287105
4.239,1.25,1.0000000000019755,-0.14250358764298207
4.24,1.25,1.0000000000019618,-0.14250358764308516
4.241,1.25,1.0000000000019484,-0.14250358764319618
4.242,1.25,1.0000000000019353,-0.14250358764329926
4.243,1.25,1.000000000001922,-0.14250358764341028
4.244,1.25,1.000000000001909,-0.1425035876435134
4.245,1.25,1.000000000001896,-0.14250358764361648
4.246,1.25,1.000000000001883,-0.14250358764371956
4.247,1.25,1.0000000000018703,-0.14250358764382268
4.248,1.25,1.0000000000018574,-0.14250358764392576
4.249,1.25,1.0000000000018447,-0.14250358764402885
4.25,1.25,1.000000000001832,-0.14250358764412402
4.251,1.25,1.0000000000018199,-0.1425035876442271
4.252,1.25,1.0000000000018072,-0.14250358764432228
4.253,1.25,1.0000000000017948,-0.14250358764442536
4.254,1.25,1.0000000000017828,-0.1425035876445205
4.255,1.25,1.0000000000017706,-0.14250358764461568
4.256,1.25,1.0000000000017584,-0.14250358764471877
4.257,1.25,1.0000000000017466,-0.14250358764481394
4.258,1.25,1.0000000000017346,-0.14250358764490909
4.259,1.25,1.0000000000017228,-0.14250358764500426
4.26,1.25,1.0000000000017109,-0.1425035876450915
4.261,1.25,1.0000000000016993,-0.14250358764518664
4.262,1.25,1.000000000001688,-0.14250358764528182
4.263,1.25,1.0000000000016764,-0.142503587645377
4.264,1.25,1.0000000000016651,-0.1425035876454642
4.265,1.25,1.0000000000016536,-0.14250358764555937
4.266,1.25,1.0000000000016422,-0.1425035876456466
4.267,1.25,1.0000000000016311,-0.14250358764573384
4.268,1.25,1.00000000000162,-0.142503587645829
4.269,1.25,1.000000000001609,-0.14250358764591622
4.27,1.25,1.0000000000015978,-0.14250358764600346
4.271,1.25,1.0000000000015872,-0.1425035876460907
4.272,1.25,1.000000000001576,-0.14250358764617793
4.273,1.25,1.0000000000015654,-0.14250358764626517
4.274,1.25,1.0000000000015548,-0.14250358764634447
4.275,1.25,1.000000000001544,-0.1425035876464317
4.276,1.25,1.0000000000015337,-0.1425035876465189
4.277,1.25,1.000000000001523,-0.14250358764659823
4.278,1.25,1.0000000000015128,-0.14250358764668544
4.279,1.25,1.0000000000015024,-0.14250358764676477
4.28,1.25,1.0000000000014921,-0.14250358764685198
4.281,1.25,1.0000000000014821,-0.1425035876469313
4.282,1.25,1.0000000000014722,-0.1425035876470106
4.283,1.25,1.0000000000014617,-0.1425035876470899
4.284,1.25,1.000000000001452,-0.1425035876471692
4.285,1.25,1.000000000001442,-0.1425035876472485
4.286,1.25,1.0000000000014322,-0.1425035876473278
4.287,1.25,1.0000000000014222,-0.1425035876474071
4.288,1.25,1.0000000000014129,-0.1425035876474864
4.289,1.25,1.0000000000014029,-0.1425035876475657
4.29,1.25,1.0000000000013933,-0.142503587647645
4.291,1.25,1.000000000001384,-0.14250358764771637
4.292,1.25,1.0000000000013745,-0.14250358764779567
4.293,1.25,1.000000000001365,-0.14250358764786705
4.294,1.25,1.0000000000013558,-0.14250358764794635
4.295,1.25,1.0000000000013467,-0.1425035876480177
4.296,1.25,1.0000000000013374,-0.1425035876480891
4.297,1.25,1.0000000000013283,-0.1425035876481684
4.298,1.25,1.000000000001319,-0.14250358764823975
4.299,1.25,1.0000000000013098,-0.14250358764831114
4.3,1.25,1.0000000000013007,-0.1425035876483825
4.301,1.25,1.000000000001292,-0.1425035876484539
4.302,1.25,1.0000000000012834,-0.14250358764852525
4.303,1.25,1.0000000000012745,-0.14250358764859664
4.304,1.25,1.0000000000012659,-0.142503587648668
4.305,1.25,1.0000000000012572,-0.14250358764873935
4.306,1.25,1.0000000000012486,-0.1425035876488028
4.307,1.25,1.00000000000124,-0.1425035876488742
4.308,1.25,1.0000000000012312,-0.14250358764894555
4.309,1.25,1.0000000000012228,-0.142503587649009
4.31,1.25,1.0000000000012144,-0.14250358764908036
4.311,1.25,1.0000000000012061,-0.1425035876491438
4.312,1.25,1.0000000000011977,-0.14250358764920726
4.313,1.25,1.0000000000011897,-0.14250358764927862
4.314,1.25,1.000000000001181,-0.14250358764934207
4.315,1.25,1.000000000001173,-0.1425035876494055
4.316,1.25,1.0000000000011648,-0.14250358764946894
4.317,1.25,1.000000000001157,-0.14250358764954033
4.318,1.25,1.000000000001149,-0.14250358764960375
4.319,1.25,1.0000000000011409,-0.1425035876496672
4.32,1.25,1.000000000001133,-0.14250358764973065
4.321,1.25,1.000000000001125,-0.14250358764979407
4.322,1.25,1.0000000000011176,-0.14250358764984958
4.323,1.25,1.0000000000011096,-0.14250358764991303
4.324,1.25,1.000000000001102,-0.14250358764997648
4.325,1.25,1.0000000000010945,-0.14250358765003993
4.326,1.25,1.0000000000010871,-0.14250358765009544
4.327,1.25,1.0000000000010791,-0.14250358765015886
4.328,1.25,1.0000000000010716,-0.1425035876502223
4.329,1.25,1.0000000000010643,-0.14250358765027782
4.33,1.25,1.000000000001057,-0.14250358765034127
4.331,1.25,1.0000000000010498,-0.14250358765039678
4.332,1.25,1.0000000000010427,-0.1425035876504523
4.333,1.25,1.0000000000010354,-0.1425035876505157
4.334,1.25,1.000000000001028,-0.14250358765057122
4.335,1.25,1.0000000000010212,-0.14250358765062673
4.336,1.25,1.0000000000010139,-0.14250358765068225
4.337,1.25,1.0000000000010065,-0.14250358765073776
4.338,1.25,1.0000000000009999,-0.14250358765079327
4.339,1.25,1.000000000000993,-0.14250358765084878
4.34,1.25,1.0000000000009863,-0.1425035876509043
4.341,1.25,1.0000000000009792,-0.1425035876509598
4.342,1.25,1.0000000000009723,-0.1425035876510153
4.343,1.25,1.0000000000009657,-0.14250358765107082
4.344,1.25,1.0000000000009586,-0.14250358765112633
4.345,1.25,1.0000000000009523,-0.14250358765118185
4.346,1.25,1.0000000000009455,-0.14250358765122945
4.347,1.25,1.000000000000939,-0.14250358765128496
4.348,1.25,1.0000000000009326,-0.14250358765133253
4.349,1.25,1.000000000000926,-0.14250358765138804
4.35,1.25,1.0000000000009193,-0.14250358765144355
4.351,1.25,1.0000000000009128,-0.14250358765149113
4.352,1.25,1.0000000000009066,-0.14250358765153873
4.353,1.25,1.0000000000009004,-0.14250358765159424
4.354,1.25,1.0000000000008937,-0.1425035876516418
4.355,1.25,1.0000000000008875,-0.14250358765169732
4.356,1.25,1.0000000000008813,-0.1425035876517449
4.357,1.25,1.0000000000008753,-0.14250358765179247
4.358,1.25,1.0000000000008693,-0.14250358765184007
4.359,1.25,1.0000000000008633,-0.14250358765188764
4.36,1.25,1.0000000000008573,-0.14250358765193522
4.361,1.25,1.000000000000851,-0.14250358765198282
4.362,1.25,1.0000000000008453,-0.1425035876520304
4.363,1.25,1.0000000000008389,-0.14250358765207796
4.364,1.25,1.0000000000008333,-0.14250358765212554
4.365,1.25,1.0000000000008273,-0.14250358765217314
4.366,1.25,1.0000000000008218,-0.1425035876522207
4.367,1.25,1.000000000000816,-0.14250358765226828
4.368,1.25,1.0000000000008102,-0.14250358765231588
4.369,1.25,1.0000000000008045,-0.14250358765235552
4.37,1.25,1.0000000000007987,-0.1425035876524031
4.371,1.25,1.0000000000007931,-0.1425035876524507
4.372,1.25,1.0000000000007876,-0.14250358765249033
4.373,1.25,1.000000000000782,-0.14250358765253793
4.374,1.25,1.0000000000007765,-0.1425035876525855
4.375,1.25,1.000000000000771,-0.14250358765262514
4.376,1.25,1.0000000000007654,-0.14250358765267274
4.377,1.25,1.00000000000076,-0.14250358765271237
4.378,1.25,1.0000000000007547,-0.14250358765275203
4.379,1.25,1.0000000000007494,-0.1425035876527996
4.38,1.25,1.000000000000744,-0.14250358765283927
4.381,1.25,1.000000000000739,-0.1425035876528789
4.382,1.25,1.0000000000007339,-0.1425035876529265
4.383,1.25,1.0000000000007288,-0.14250358765296614
4.384,1.25,1.0000000000007234,-0.1425035876530058
4.385,1.25,1.0000000000007183,-0.14250358765304544
4.386,1.25,1.0000000000007132,-0.1425035876530851
4.387,1.25,1.000000000000708,-0.14250358765312474
4.388,1.25,1.000000000000703,-0.1425035876531644
4.389,1.25,1.000000000000698,-0.14250358765320406
4.39,1.25,1.0000000000006934,-0.1425035876532437
4.391,1.25,1.0000000000006883,-0.14250358765328336
4.392,1.25,1.0000000000006835,-0.142503587653323
4.393,1.25,1.0000000000006786,-0.14250358765336266
4.394,1.25,1.0000000000006741,-0.1425035876534023
4.395,1.25,1.000000000000669,-0.14250358765344195
4.396,1.25,1.0000000000006644,-0.14250358765347368
4.397,1.25,1.00000000000066,-0.14250358765351331
4.398,1.25,1.000000000000655,-0.14250358765355298
4.399,1.25,1.0000000000006504,-0.14250358765359264
4.4,1.25,1.0000000000006457,-0.14250358765362434
4.401,1.25,1.000000000000641,-0.142503587653664
4.402,1.25,1.0000000000006368,-0.14250358765369572
4.403,1.25,1.0000000000006324,-0.14250358765373536
4.404,1.25,1.0000000000006277,-0.14250358765376708
4.405,1.25,1.0000000000006235,-0.14250358765380675
4.406,1.25,1.000000000000619,-0.14250358765383847
4.407,1.25,1.0000000000006146,-0.1425035876538781
4.408,1.25,1.0000000000006104,-0.14250358765390983
4.409,1.25,1.000000000000606,-0.14250358765394155
4.41,1.25,1.0000000000006015,-0.14250358765398122
4.411,1.25,1.0000000000005975,-0.14250358765401291
4.412,1.25,1.000000000000593,-0.14250358765404464
4.413,1.25,1.0000000000005889,-0.1425035876540843
4.414,1.25,1.0000000000005846,-0.14250358765411603
4.415,1.25,1.0000000000005806,-0.14250358765414775
4.416,1.25,1.0000000000005764,-0.14250358765417945
4.417,1.25,1.0000000000005724,-0.14250358765421117
4.418,1.25,1.0000000000005682,-0.1425035876542429
4.419,1.25,1.0000000000005644,-0.14250358765428256
4.42,1.25,1.0000000000005602,-0.14250358765431428
4.421,1.25,1.000000000000556,-0.14250358765434598
4.422,1.25,1.000000000000552,-0.1425035876543777
4.423,1.25,1.0000000000005485,-0.14250358765440943
4.424,1.25,1.0000000000005445,-0.14250358765444116
4.425,1.25,1.0000000000005407,-0.14250358765446494
4.426,1.25,1.0000000000005367,-0.14250358765449667
4.427,1.25,1.000000000000533,-0.1425035876545284
4.428,1.25,1.0000000000005291,-0.14250358765456012
4.429,1.25,1.0000000000005254,-0.14250358765459184
4.43,1.25,1.0000000000005218,-0.14250358765462354
4.431,1.25,1.0000000000005178,-0.14250358765464735
4.432,1.25,1.0000000000005143,-0.14250358765467905
4.433,1.25,1.0000000000005105,-0.14250358765471077
4.434,1.25,1.0000000000005067,-0.1425035876547425
4.435,1.25,1.0000000000005032,-0.14250358765476628
4.436,1.25,1,-0.142503587654798
4.437,1.25,1,-0.14250358765482973
4.438,1.25,1,-0.14250358765485352
4.439,1.25,1,-0.14250358765488524
4.44,1.25,1,-0.14250358765490903
4.441,1.25,1,-0.14250358765494076
4.442,1.25,1,-0.14250358765496454
4.443,1.25,1,-0.14250358765499627
4.444,1.25,1,-0.14250358765502005
4.445,1.25,1,-0.14250358765505178
4.446,1.25,1,-0.14250358765507556
4.447,1.25,1,-0.1425035876551073
4.448,1.25,1,-0.14250358765513108
4.449,1.25,1,-0.1425035876551628
4.45,1.25,1,-0.1425035876551866
4.451,1.25,1,-0.14250358765521037
4.452,1.25,1,-0.1425035876552421
4.453,1.25,1,-0.14250358765526588
4.454,1.25,1,-0.14250358765528967
4.455,1.25,1,-0.14250358765531349
4.456,1.25,1,-0.14250358765533727
4.457,1.25,1,-0.142503587655369
4.458,1.25,1,-0.14250358765539278
4.459,1.25,1,-0.14250358765541657
4.46,1.25,1,-0.14250358765544036
4.461,1.25,1,-0.14250358765546414
4.462,1.25,1,-0.14250358765548793
4.463,1.25,1,-0.14250358765551172
4.464,1.25,1,-0.14250358765553553
4.465,1.25,1,-0.14250358765555932
4.466,1.25,1,-0.1425035876555831
4.467,1.25,1,-0.1425035876556069
4.468,1.25,1,-0.14250358765563068
4.469,1.25,1,-0.14250358765565446
4.47,1.25,1,-0.14250358765567825
4.471,1.25,1,-0.14250358765570206
4.472,1.25,1,-0.14250358765572585
4.473,1.25,1,-0.14250358765574964
4.474,1.25,1,-0.14250358765577342
4.475,1.25,1,-0.1425035876557972
4.476,1.25,1,-0.14250358765581309
4.477,1.25,1,-0.14250358765583687
4.478,1.25,1,-0.14250358765586066
4.479,1.25,1,-0.14250358765588444
4.48,1.25,1,-0.1425035876559003
4.481,1.25,1,-0.1425035876559241
4.482,1.25,1,-0.1425035876559479
4.483,1.25,1,-0.14250358765597168
4.484,1.25,1,-0.14250358765598753
4.485,1.25,1,-0.14250358765601132
4.486,1.25,1,-0.14250358765603513
4.487,1.25,1,-0.14250358765605098
4.488,1.25,1,-0.14250358765607476
4.489,1.25,1,-0.14250358765609064
4.49,1.25,1,-0.14250358765611443
4.491,1.25,1,-0.14250358765613028
4.492,1.25,1,-0.14250358765615406
4.493,1.25,1,-0.14250358765617785
4.494,1.25,1,-0.14250358765619373
4.495,1.25,1,-0.1425035876562175
4.496,1.25,1,-0.14250358765623336
4.497,1.25,1,-0.14250358765624924
4.498,1.25,1,-0.14250358765627302
4.499,1.25,1,-0.14250358765628887
4.5,1.25,1,-0.14250358765631269
4.501,1.25,1,-0.14250358765632853
4.502,1.25,1,-0.14250358765634438
4.503,1.25,1,-0.1425035876563682
4.504,1.25,1,-0.14250358765638405
4.505,1.25,1,-0.1425035876563999
4.506,1.25,1,-0.1425035876564237
4.507,1.25,1,-0.14250358765643956
4.508,1.25,1,-0.1425035876564554
4.509,1.25,1,-0.14250358765647128
4.51,1.25,1,-0.14250358765649507
4.511,1.25,1,-0.14250358765651092
4.512,1.25,1,-0.1425035876565268
4.513,1.25,1,-0.14250358765654264
4.514,1.25,1,-0.14250358765655852
4.515,1.25,1,-0.1425035876565823
4.516,1.25,1,-0.14250358765659815
4.517,1.25,1,-0.14250358765661403
4.518,1.25,1,-0.14250358765662988
4.519,1.25,1,-0.14250358765664575
4.52,1.25,1,-0.1425035876566616
4.521,1.25,1,-0.14250358765667745
4.522,1.25,1,-0.14250358765669333
4.523,1.25,1,-0.14250358765670917
4.524,1.25,1,-0.14250358765672505
4.525,1.25,1,-0.1425035876567409
4.526,1.25,1,-0.14250358765675677
4.527,1.25,1,-0.14250358765677262
4.528,1.25,1,-0.14250358765678847
4.529,1.25,1,-0.14250358765680435
4.53,1.25,1,-0.1425035876568202
4.531,1.25,1,-0.14250358765682813
4.532,1.25,1,-0.14250358765684398
4.533,1.25,1,-0.14250358765685986
4.534,1.25,1,-0.1425035876568757
4.535,1.25,1,-0.14250358765689158
4.536,1.25,1,-0.14250358765690743
4.537,1.25,1,-0.14250358765691537
4.538,1.25,1,-0.14250358765693122
4.539,1.25,1,-0.1425035876569471
4.54,1.25,1,-0.14250358765696294
4.541,1.25,1,-0.14250358765697882
4.542,1.25,1,-0.14250358765698673
4.543,1.25,1,-0.1425035876570026
4.544,1.25,1,-0.14250358765701845
4.545,1.25,1,-0.14250358765703433
4.546,1.25,1,-0.14250358765704224
4.547,1.25,1,-0.14250358765705812
4.548,1.25,1,-0.14250358765707397
4.549,1.25,1,-0.1425035876570819
4.55,1.25,1,-0.14250358765709775
4.551,1.25,1,-0.14250358765711363
4.552,1.25,1,-0.14250358765712154
4.553,1.25,1,-0.14250358765713741
4.554,1.25,1,-0.14250358765715326
4.555,1.25,1,-0.1425035876571612
4.556,1.25,1,-0.14250358765717705
4.557,1.25,1,-0.142503587657185
4.558,1.25,1,-0.14250358765720086
4.559,1.25,1,-0.1425035876572167
4.56,1.25,1,-0.14250358765722465
4.561,1.25,1,-0.1425035876572405
4.562,1.25,1,-0.14250358765724844
4.563,1.25,1,-0.14250358765726429
4.564,1.25,1,-0.14250358765727222
4.565,1.25,1,-0.14250358765728807
4.566,1.25,1,-0.142503587657296
4.567,1.25,1,-0.1425035876573119
4.568,1.25,1,-0.1425035876573198
4.569,1.25,1,-0.14250358765733567
4.57,1.25,1,-0.14250358765734358
4.571,1.25,1,-0.14250358765735946
4.572,1.25,1,-0.1425035876573674
4.573,1.25,1,-0.14250358765738325
4.574,1.25,1,-0.14250358765739118
4.575,1.25,1,-0.14250358765740703
4.576,1.25,1,-0.14250358765741497
4.577,1.25,1,-0.14250358765743082
4.578,1.25,1,-0.14250358765743876
4.579,1.25,1,-0.1425035876574546
4.58,1.25,1,-0.14250358765746254
4.581,1.25,1,-0.14250358765747048
4.582,1.25,1,-0.14250358765748633
4.583,1.25,1,-0.14250358765749427
4.584,1.25,1,-0.14250358765751012
4.585,1.25,1,-0.14250358765751805
4.586,1.25,1,-0.142503587657526
4.587,1.25,1,-0.14250358765754184
4.588,1.25,1,-0.14250358765754978
4.589,1.25,1,-0.14250358765755772
4.59,1.25,1,-0.14250358765757357
4.591,1.25,1,-0.1425035876575815
4.592,1.25,1,-0.14250358765758944
4.593,1.25,1,-0.1425035876576053
4.594,1.25,1,-0.14250358765761323
4.595,1.25,1,-0.14250358765762114
4.596,1.25,1,-0.14250358765762908
4.597,1.25,1,-0.14250358765764495
4.598,1.25,1,-0.14250358765765286
4.599,1.25,1,-0.1425035876576608
4.6,1.25,1,-0.14250358765767665
4.601,1.25,1,-0.1425035876576846
4.602,1.25,1,-0.14250358765769253
4.603,1.25,1,-0.14250358765770046
4.604,1.25,1,-0.1425035876577163
4.605,1.25,1,-0.14250358765772425
4.606,1.25,1,-0.14250358765773216
4.607,1.25,1,-0.1425035876577401
4.608,1.25,1,-0.14250358765775598
4.609,1.25,1,-0.14250358765776389
4.61,1.25,1,-0.14250358765777182
4.611,1.25,1,-0.14250358765777976
4.612,1.25,1,-0.14250358765778767
4.613,1.25,1,-0.14250358765780355
4.614,1.25,1,-0.1425035876578115
4.615,1.25,1,-0.1425035876578194
4.616,1.25,1,-0.14250358765782734
4.617,1.25,1,-0.14250358765783527
4.618,1.25,1,-0.14250358765784318
4.619,1.25,1,-0.14250358765785906
4.62,1.25,1,-0.142503587657867
4.621,1.25,1,-0.1425035876578749
4.622,1.25,1,-0.14250358765788285
4.623,1.25,1,-0.14250358765789078
4.624,1.25,1,-0.1425035876578987
4.625,1.25,1,-0.14250358765790663
4.626,1.25,1,-0.14250358765791457
4.627,1.25,1,-0.14250358765793042
4.628,1.25,1,-0.14250358765793836
4.629,1.25,1,-0.1425035876579463
4.63,1.25,1,-0.1425035876579542
4.631,1.25,1,-0.14250358765796214
4.632,1.25,1,-0.14250358765797008
4.633,1.25,1,-0.14250358765797802
4.634,1.25,1,-0.14250358765798593
4.635,1.25,1,-0.14250358765799387
4.636,1.25,1,-0.1425035876580018
4.637,1.25,1,-0.14250358765800972
4.638,1.25,1,-0.14250358765801766
4.639,1.25,1,-0.1425035876580256
4.64,1.25,1,-0.14250358765803353
4.641,1.25,1,-0.14250358765804144
4.642,1.25,1,-0.14250358765804938
4.643,1.25,1,-0.14250358765804938
4.644,1.25,1,-0.14250358765805732
4.645,1.25,1,-0.14250358765806523
4.646,1.25,1,-0.14250358765807317
4.647,1.25,1,-0.1425035876580811
4.648,1.25,1,-0.14250358765808904
4.649,1.25,1,-0.14250358765809695
4.65,1.25,1,-0.1425035876581049
4.651,1.25,1,-0.1425035876581049
4.652,1.25,1,-0.14250358765811283
4.653,1.25,1,-0.14250358765812074
4.654,1.25,1,-0.14250358765812868
4.655,1.25,1,-0.14250358765813662
4.656,1.25,1,-0.14250358765813662
4.657,1.25,1,-0.14250358765814455
4.658,1.25,1,-0.14250358765815246
4.659,1.25,1,-0.14250358765815246
4.66,1.25,1,-0.1425035876581604
4.661,1.25,1,-0.14250358765816834
4.662,1.25,1,-0.14250358765816834
4.663,1.25,1,-0.14250358765817625
4.664,1.25,1,-0.1425035876581842
4.665,1.25,1,-0.14250358765819213
4.666,1.25,1,-0.14250358765819213
4.667,1.25,1,-0.14250358765820006
4.668,1.25,1,-0.14250358765820798
4.669,1.25,1,-0.1425035876582159
4.67,1.25,1,-0.1425035876582159
4.671,1.25,1,-0.14250358765822385
4.672,1.25,1,-0.14250358765823176
4.673,1.25,1,-0.14250358765823176
4.674,1.25,1,-0.1425035876582397
4.675,1.25,1,-0.14250358765824764
4.676,1.25,1,-0.14250358765824764
4.677,1.25,1,-0.14250358765825558
4.678,1.25,1,-0.14250358765825558
4.679,1.25,1,-0.1425035876582635
4.68,1.25,1,-0.14250358765827142
4.681,1.25,1,-0.14250358765827142
4.682,1.25,1,-0.14250358765827936
4.683,1.25,1,-0.14250358765828727
4.684,1.25,1,-0.14250358765828727
4.685,1.25,1,-0.1425035876582952
4.686,1.25,1,-0.1425035876582952
4.687,1.25,1,-0.14250358765830315
4.688,1.25,1,-0.1425035876583111
4.689,1.25,1,-0.1425035876583111
4.69,1.25,1,-0.142503587658319
4.691,1.25,1,-0.142503587658319
4.692,1.25,1,-0.14250358765832694
4.693,1.25,1,-0.14250358765832694
4.694,1.25,1,-0.14250358765833487
4.695,1.25,1,-0.14250358765834278
4.696,1.25,1,-0.14250358765834278
4.697,1.25,1,-0.14250358765835072
4.698,1.25,1,-0.14250358765835072
4.699,1.25,1,-0.14250358765835866
4.7,1.25,1,-0.14250358765835866
4.701,1.25,1,-0.1425035876583666
4.702,1.25,1,-0.1425035876583745
4.703,1.25,1,-0.1425035876583745
4.704,1.25,1,-0.14250358765838245
4.705,1.25,1,-0.14250358765838245
4.706,1.25,1,-0.14250358765839038
4.707,1.25,1,-0.14250358765839038
4.708,1.25,1,-0.1425035876583983
4.709,1.25,1,-0.1425035876583983
4.71,1.25,1,-0.14250358765840623
4.711,1.25,1,-0.14250358765840623
4.712,1.25,1,-0.14250358765841417
4.713,1.25,1,-0.1425035876584221
4.714,1.25,1,-0.1425035876584221
4.715,1.25,1,-0.14250358765843002
4.716,1.25,1,-0.14250358765843002
4.717,1.25,1,-0.14250358765843796
4.718,1.25,1,-0.14250358765843796
4.719,1.25,1,-0.1425035876584459
4.72,1.25,1,-0.1425035876584459
4.721,1.25,1,-0.1425035876584538
4.722,1.25,1,-0.1425035876584538
4.723,1.25,1,-0.14250358765846174
4.724,1.25,1,-0.14250358765846968
4.725,1.25,1,-0.14250358765846968
4.726,1.25,1,-0.14250358765847762
4.727,1.25,1,-0.14250358765847762
4.728,1.25,1,-0.14250358765848553
4.729,1.25,1,-0.14250358765848553
4.73,1.25,1,-0.14250358765849347
4.731,1.25,1,-0.1425035876585014
4.732,1.25,1,-0.1425035876585014
4.733,1.25,1,-0.14250358765850932
4.734,1.25,1,-0.14250358765850932
4.735,1.25,1,-0.14250358765851726
4.736,1.25,1,-0.1425035876585252
4.737,1.25,1,-0.1425035876585252
4.738,1.25,1,-0.14250358765853313
4.739,1.25,1,-0.14250358765854104
4.74,1.25,1,-0.14250358765854104
4.741,1.25,1,-0.14250358765854898
4.742,1.25,1,-0.14250358765855692
4.743,1.25,1,-0.14250358765855692
4.744,1.25,1,-0.14250358765856483
4.745,1.25,1,-0.14250358765857277
4.746,1.25,1,-0.1425035876585807
4.747,1.25,1,-0.1425035876585807
4.748,1.25,1,-0.14250358765858864
4.749,1.25,1,-0.14250358765858864
4.75,1.25,1,-0.14250358765859655
4.751,1.25,1,-0.1425035876586045
4.752,1.25,1,-0.1425035876586045
4.753,1.25,1,-0.14250358765861243
4.754,1.25,1,-0.14250358765861243
4.755,1.25,1,-0.14250358765862034
4.756,1.25,1,-0.14250358765862828
4.757,1.25,1,-0.14250358765862828
4.758,1.25,1,-0.14250358765863622
4.759,1.25,1,-0.14250358765863622
4.76,1.25,1,-0.14250358765864415
4.761,1.25,1,-0.14250358765864415
4.762,1.25,1,-0.14250358765865206
4.763,1.25,1,-0.14250358765866
4.764,1.25,1,-0.14250358765866
4.765,1.25,1,-0.14250358765866794
4.766,1.25,1,-0.14250358765866794
4.767,1.25,1,-0.14250358765867585
4.768,1.25,1,-0.14250358765867585
4.769,1.25,1,-0.1425035876586838
4.77,1.25,1,-0.1425035876586838
4.771,1.25,1,-0.14250358765869173
4.772,1.25,1,-0.14250358765869173
4.773,1.25,1,-0.14250358765869967
4.774,1.25,1,-0.14250358765869967
4.775,1.25,1,-0.14250358765869967
4.776,1.25,1,-0.14250358765870758
4.777,1.25,1,-0.14250358765870758
4.778,1.25,1,-0.1425035876587155
4.779,1.25,1,-0.1425035876587155
4.78,1.25,1,-0.1425035876587155
4.781,1.25,1,-0.14250358765872345
4.782,1.25,1,-0.14250358765872345
4.783,1.25,1,-0.14250358765872345
4.784,1.25,1,-0.14250358765873136
4.785,1.25,1,-0.14250358765873136
4.786,1.25,1,-0.14250358765873136
4.787,1.25,1,-0.14250358765873136
4.788,1.25,1,-0.1425035876587393
4.789,1.25,1,-0.1425035876587393
4.79,1.25,1,-0.1425035876587393
4.791,1.25,1,-0.1425035876587393
4.792,1.25,1,-0.14250358765874724
4.793,1.25,1,-0.14250358765874724
4.794,1.25,1,-0.14250358765874724
4.795,1.25,1,-0.14250358765875518
4.796,1.25,1,-0.14250358765875518
4.797,1.25,1,-0.14250358765875518
4.798,1.25,1,-0.14250358765875518
4.799,1.25,1,-0.1425035876587631
4.8,1.25,1,-0.1425035876587631
4.801,1.25,1,-0.1425035876587631
4.802,1.25,1,-0.1425035876587631
4.803,1.25,1,-0.14250358765877102
4.804,1.25,1,-0.14250358765877102
4.805,1.25,1,-0.14250358765877102
4.806,1.25,1,-0.14250358765877102
4.807,1.25,1,-0.14250358765877102
4.808,1.25,1,-0.14250358765877102
4.809,1.25,1,-0.14250358765877896
4.81,1.25,1,-0.14250358765877896
4.811,1.25,1,-0.14250358765877896
4.812,1.25,1,-0.14250358765877896
4.813,1.25,1,-0.14250358765877896
4.814,1.25,1,-0.14250358765877896
4.815,1.25,1,-0.14250358765877896
4.816,1.25,1,-0.14250358765877896
4.817,1.25,1,-0.14250358765877896
4.818,1.25,1,-0.14250358765877896
4.819,1.25,1,-0.14250358765878687
4.82,1.25,1,-0.14250358765878687
4.821,1.25,1,-0.14250358765878687
4.822,1.25,1,-0.14250358765878687
4.823,1.25,1,-0.14250358765878687
4.824,1.25,1,-0.14250358765878687
4.825,1.25,1,-0.14250358765878687
4.826,1.25,1,-0.14250358765878687
4.827,1.25,1,-0.14250358765878687
