"time","epriGfm.gfm.PPu","epriGfm.epriVoltageCtrl.QPu","epriGfm.gfm.omegaPu"
0.78,0.6789157339755398,0.01945740198688246,0.9988989768693981
0.8,0.6785018843411811,0.02067327071856095,0.9989197877241031
0.82,0.678113260904309,0.02169012307414552,0.9989395893846832
0.84,0.6777630293218863,0.02251683510130457,0.9989576023471729
0.86,0.6774595921610042,0.02317102036820985,0.9989733896451494
0.88,0.677207000409263,0.02367176746927983,0.9989866489252293
0.9,0.6770025843304666,0.02404093011346992,0.998997453299216
0.92,0.6768458706729367,0.02430295011072742,0.9990058985932717
0.94,0.6767315336033278,0.02447606301897296,0.9990121090427255
0.96,0.6766522989000862,0.02458121943486841,0.9990164926743401
0.98,0.6766050043840223,0.0246364237026232,0.9990192556097149
1,0.6765822234461457,0.02465380381713293,0.9990206675769828
1.02,0.6765782618355347,0.02464718307179586,0.9990210874985683
1.04,0.6765892220866377,0.02462606882727317,0.9990207143955392
1.06,0.6766100505332177,0.02459726443841653,0.9990197787726308
1.08,0.6766371807948125,0.02456675812722827,0.9990184883589124
1.1,0.6766680419009169,0.02453849337174653,0.9990169898606654
1.12,0.6767004206831226,0.02451455366811092,0.9990153899392781
1.14,0.6767322860988939,0.02449597283657541,0.9990137811308976
1.16,0.676762241816526,0.02448364952742496,0.9990122526984396
1.18,0.6767898947556791,0.02447780695591588,0.9990108423368709
1.2,0.6768149240827572,0.02447769764662282,0.9990095597815909
1.22,0.6768369014561375,0.02448241206222236,0.9990084211853389
1.24,0.6768557615869125,0.02449122732536095,0.9990074373687248
1.26,0.6768718265774494,0.02450332263161235,0.9990065961719796
1.28,0.6768854352862189,0.02451788429174536,0.9990058841479411
1.3,0.6768967908786333,0.02453410703211206,0.9990052906362353
1.32,0.6769060623649167,0.02455118212565358,0.9990048042906465
1.34,0.6769135878528068,0.02456849405893552,0.9990044092412912
1.36,0.6769197352013576,0.02458558361012807,0.9990040860557459
1.38,0.6769247617367836,0.02460192830952018,0.9990038219525369
1.4,0.676928948775363,0.02461738226465031,0.9990036031334072
1.42,0.6769325469932184,0.02463157022417803,0.9990034166189572
1.44,0.6769357036513273,0.02464458014481162,0.9990032544546634
1.46,0.6769386351509773,0.02465618782893457,0.9990031054550129
1.48,0.6769413625567521,0.02466659321908607,0.9990029675819072
1.5,0.6769440568734156,0.02467570239315084,0.9990028318758513
1.52,0.6769467027819254,0.02468370951952328,0.9990026988477311
1.54,0.6769493453279649,0.02469071921363353,0.9990025658905131
1.56,0.6769519803018895,0.02469685943053801,0.9990024333810178
1.58,0.6769545711756866,0.02470232299158145,0.9990023032013535
1.6,0.6769571382997825,0.02470717326621408,0.9990021741514941
1.62,0.6769596365358135,0.0247115690190026,0.9990020486535647
1.64,0.6769620613244894,0.02471555356642431,0.9990019266079055
1.66,0.6769643820407097,0.02471920375028859,0.999001809450579
1.68,0.6769665954653541,0.02472256865881016,0.9990016974222333
1.7,0.6769686905842428,0.02472567698947066,0.9990015910593069
1.72,0.6769706673575602,0.02472857453989257,0.9990014904766553
1.74,0.6769725302265015,0.02473129108342226,0.9990013956099451
1.76,0.6769742872185532,0.02473384159051609,0.999001306251284
1.78,0.67697595231649,0.02473623596292085,0.9990012219598315
1.8,0.6769775149529023,0.024738483688195,0.9990011427687767
1.82,0.6769789752649364,0.02474058440781993,0.9990010683820981
1.84,0.6769803507094345,0.02474252614689396,0.9990009980238341
1.86,0.6769816517194032,0.02474429182579857,0.9990009309927083
1.88,0.6769828779730063,0.02474592576405274,0.9990008679217017
1.9,0.6769840268413425,0.02474748672182323,0.9990008097841327
1.92,0.676985112332263,0.02474894258098634,0.9990007556644613
1.94,0.676986141543946,0.02475030124339808,0.9990007055289132
1.96,0.6769871183089089,0.02475156272299376,0.999000658451751
1.98,0.6769880413719443,0.02475271535054283,0.9990006121524584
2,0.6769889195377901,0.02475376732770421,0.9990005668443663
2.02,0.6769897574703403,0.02475471714528754,0.999000521626598
2.04,0.6769905457062996,0.02475558433882755,0.9990004772255424
2.06,0.6769912104718188,0.024756489707838,0.9990004421604591
2.08,0.676991765617861,0.02475741245022584,0.9990004140767774
2.1,0.6769921881692149,0.02475838909245648,0.9990003950359819
2.12,0.6769924651479775,0.02475944902355895,0.999000386461517
2.14,0.6769929250998995,0.02476033872786948,0.9990003655141277
2.16,0.6769934799645781,0.02476115240034518,0.9990003391162013
2.18,0.6769942000002745,0.02476185372322109,0.999000302982668
2.2,0.6769951657167955,0.02476239902811431,0.9990002521722363
2.22,0.6769957018627093,0.02476296124506247,0.9990002235415584
2.24,0.6769960076786513,0.02476347456968991,0.9990002058233778
2.26,0.6769961010918429,0.0247639198636441,0.9990001976709575
2.28,0.6769959394356888,0.02476429508991479,0.9990002010833946
2.3,0.6769959240196218,0.02476467128641779,0.9990001992988337
2.32,0.6769960728730483,0.02476505640487944,0.9990001917515531
2.34,0.67699631548289,0.02476544382414692,0.9990001816173507
2.36,0.6769966900244834,0.0247658448123921,0.9990001674792152
2.38,0.6769970345642136,0.02476620080279921,0.9990001534058766
2.4,0.6769972751062373,0.0247664870391858,0.9990001416184191
2.42,0.6769975125537325,0.02476673926289463,0.9990001294459516
2.44,0.6769977469063952,0.0247669574734109,0.9990001168884739
2.46,0.6769979628473279,0.02476716369830564,0.9990001052432946
2.48,0.676998144552735,0.02476738069456969,0.9990000958506691
2.5,0.6769983077298777,0.02476758587190964,0.9990000873801914
2.52,0.6769984523786116,0.02476777923003964,0.9990000798318618
2.54,0.6769985854940286,0.02476796297426298,0.9990000728742729
2.56,0.6769987255644271,0.02476814293374258,0.9990000656315166
2.58,0.6769988584820693,0.02476831466025847,0.9990000587719603
2.6,0.6769989842468764,0.02476847815365963,0.999000052295604
2.62,0.6769991028587762,0.02476863341380442,0.9990000462024475
2.64,0.6769992143176998,0.02476878044056074,0.9990000404924912
2.66,0.6769993186235829,0.02476891923380531,0.999000035165735
2.68,0.6769994157763669,0.02476904979342531,0.9990000302221786
2.7,0.6769995057759965,0.02476917211931506,0.9990000256618223
2.72,0.6769995900647021,0.02476929037987102,0.9990000213482066
2.74,0.6769996675655607,0.02476940146257972,0.9990000173832222
2.76,0.6769997382346852,0.02476950524063615,0.9990000137710179
2.78,0.6769998020720409,0.02476960171397702,0.9990000105115936
2.8,0.6769998590775989,0.02476969088254771,0.9990000076049494
2.82,0.676999909251329,0.02476977274629432,0.9990000050510854
2.84,0.6769999525932062,0.02476984730517196,0.9990000028500016
2.86,0.6769999954617141,0.02476991872793427,0.9990000006720511
2.88,0.6770000406126385,0.02476998882134173,0.9989999983743645
2.9,0.6770000822047043,0.0247700537556993,0.9989999962597729
2.92,0.6770001202379001,0.02477011353098463,0.9989999943282765
2.94,0.6770001547122121,0.02477016814717681,0.9989999925798752
2.96,0.6770001856276309,0.02477021760425646,0.9989999910145689
2.98,0.6770002129841465,0.02477026190220644,0.9989999896323578
3,0.6770002368315732,0.02477030109599332,0.9989999884306404
3.02,0.6770002638641468,0.0247703425729715,0.9989999870599082
3.04,0.6770002889371164,0.02477038065570186,0.9989999857887704
3.06,0.6770003120504775,0.02477041534417501,0.9989999846172269
3.08,0.6770003332042241,0.02477044663838357,0.9989999835452779
3.1,0.6770003523983535,0.02477047453832038,0.9989999825729232
3.12,0.677000369632862,0.02477049904397955,0.9989999817001629
3.14,0.6770003849077458,0.02477052015535508,0.9989999809269969
3.16,0.6770003999289691,0.02477054098493487,0.9989999801659106
3.18,0.6770004151254854,0.02477056231533703,0.9989999793948987
3.2,0.67700042916782,0.02477058172096663,0.9989999786821623
3.22,0.6770004420559727,0.02477059920182162,0.9989999780277015
3.24,0.6770004537899406,0.02477061475789871,0.9989999774315161
3.26,0.6770004643697226,0.02477062838919586,0.9989999768936064
3.28,0.6770004737953186,0.02477064009571118,0.9989999764139721
3.3,0.677000482107276,0.02477064996011902,0.9989999759905808
3.32,0.6770004902208164,0.02477065984847998,0.998999975577554
3.34,0.6770004975504277,0.02477066856698434,0.9989999752042424
3.36,0.6770005041395221,0.02477067620414525,0.9989999748684699
3.38,0.6770005100315122,0.02477068284847644,0.9989999745680602
3.4,0.6770005152698091,0.02477068858849074,0.9989999743008371
3.42,0.6770005198978237,0.02477069351270094,0.9989999740646246
3.44,0.6770005239589691,0.02477069770962131,0.9989999738572464
3.46,0.6770005274966576,0.02477070126776454,0.9989999736765264
3.48,0.6770005305543001,0.02477070427564376,0.9989999735202884
3.5,0.6770005331753092,0.02477070682177324,0.9989999733863562
3.52,0.6770005354030979,0.02477070899466721,0.9989999732725537
3.54,0.6770005372810766,0.02477071088283789,0.9989999731767049
3.56,0.6770005388526587,0.02477071257480035,0.9989999730966335
3.58,0.6770005401612557,0.02477071415906718,0.9989999730301632
3.6,0.6770005414338756,0.02477071592657548,0.9989999729657252
3.62,0.6770005443868818,0.02477071969172407,0.9989999728154244
3.64,0.6770005472131301,0.02477072337551988,0.998999972671619
3.66,0.6770005499126193,0.02477072697796268,0.9989999725343091
3.68,0.67700055248535,0.02477073049905304,0.9989999724034945
3.7,0.6770005549313216,0.02477073393879009,0.9989999722791751
3.72,0.6770005572505349,0.02477073729717383,0.9989999721613513
3.74,0.6770005594429891,0.02477074057420542,0.9989999720500229
3.76,0.6770005615086847,0.02477074376988375,0.9989999719451897
3.78,0.6770005634476214,0.02477074688420866,0.9989999718468521
3.8,0.6770005652597995,0.02477074991718076,0.9989999717550097
3.82,0.6770005669452186,0.02477075286879904,0.9989999716696627
3.84,0.6770005685038791,0.02477075573906412,0.9989999715908112
3.86,0.6770005699357806,0.02477075852797644,0.998999971518455
3.88,0.6770005712409235,0.02477076123553596,0.9989999714525941
3.9,0.6770005723208359,0.02477076361197333,0.9989999713981605
3.92,0.6770005726990596,0.02477076431281123,0.9989999713789339
3.94,0.6770005730772839,0.02477076501364928,0.9989999713597072
3.96,0.6770005734555078,0.02477076571448767,0.9989999713404806
3.98,0.6770005738337316,0.024770766415326,0.998999971321254
4,0.6770005742119557,0.02477076711616461,0.9989999713020273
4,0.6770005742119555,0.02477076711616405,0.9989999713020273
4,0.677000573862639,0.02477076709149051,0.9989999713020273
4.02,0.6683615426890469,0.03223783818903436,0.9993715393716647
4.04,0.6650647297086992,0.03688533736979438,0.9995478040067408
4.06,0.6614189774775864,0.03980548455388211,0.9997381406881723
4.08,0.6587954861999762,0.04128084645500185,0.9998790082980539
4.1,0.6567805815304597,0.04160461254905662,0.9999879738446765
4.12,0.6553810057390644,0.04106510824608728,1.000065112502837
4.14,0.654477614605824,0.03991758120529082,1.000116221889211
4.16,0.6539796906435541,0.03837706755405845,1.000145876456466
4.18,0.6537950643155916,0.03661964907432519,1.000158753414295
4.2,0.6538442242279476,0.03478506510935303,1.000159005975789
4.22,0.6540576073385522,0.03297588308170074,1.000150185642225
4.24,0.6543753961084364,0.03126688147037165,1.000135431794488
4.26,0.6547524854831105,0.02970861343205594,1.000117210682434
4.28,0.6551523796935896,0.02832742470195653,1.000097389810744
4.3,0.6555456701235985,0.02713626916879596,1.000077563656988
4.32,0.6559162926071846,0.02613729133333209,1.000058743548657
4.34,0.6562510282601555,0.02531670228108523,1.000041487798605
4.36,0.6565385694721325,0.02466178333839658,1.000026495350494
4.38,0.6567819156399419,0.02415705753061004,1.000013833681962
4.4,0.6569797496587924,0.0237753023775763,1.00000333818979
4.42,0.6571304672590228,0.02349888891688318,0.9999952071108152
4.44,0.6572439293539198,0.02331129890527472,0.9999891323973645
4.46,0.6573234511774168,0.02318878536473601,0.9999847269391837
4.48,0.6573717118870194,0.02311732135914063,0.9999819306884721
4.5,0.6573969521603036,0.02308457042799106,0.9999804080815411
4.52,0.6574038176924381,0.02307691198526918,0.9999798455845225
4.54,0.6573959800797997,0.0230854814624426,0.9999800653126398
4.56,0.6573783083734903,0.02310343690522954,0.9999808422907365
4.58,0.6573541638672915,0.02312472199265275,0.9999819746344111
4.6,0.6573258357772442,0.02314551059165787,0.9999833384946195
4.62,0.6572959201238409,0.02316382000387257,0.9999848201430553
4.64,0.6572660799189319,0.02317810855694158,0.9999863262681153
4.66,0.6572375735774494,0.0231870926787911,0.9999877736248759
4.68,0.6572110118241568,0.02319066538326914,0.9999891276773212
4.7,0.6571869420818993,0.02318916674917565,0.9999903616227119
4.72,0.6571656638500682,0.02318324839033081,0.9999914604842574
4.74,0.657147224842434,0.02317363431670716,0.9999924178866874
4.76,0.6571314427273198,0.02316110125831855,0.9999932392878804
4.78,0.6571180784293922,0.02314647508082257,0.9999939364216639
4.8,0.657106900209862,0.02313046707109534,0.9999945204071503
4.82,0.6570976436951566,0.02311375058333215,0.9999950047739343
4.84,0.6570899897241678,0.02309690597375097,0.999995405619032
4.86,0.6570835848772812,0.02308044302126366,0.9999957411327162
4.88,0.6570781307635294,0.02306473864296582,0.9999960267063116
4.9,0.6570734905814871,0.02304992266405204,0.9999962682733535
4.92,0.6570693807493229,0.02303615332396769,0.9999964803953627
4.94,0.6570657130936821,0.02302356181347237,0.9999966687819811
4.96,0.6570623417982662,0.02301208411014766,0.9999968411208313
4.98,0.6570591904126734,0.02300171248582589,0.9999970015899624
5,0.6570562221847935,0.02299239655379004,0.9999971523228296
5.02,0.6570534141977495,0.02298399052286837,0.9999972948817585
5.04,0.6570506977232962,0.02297649375942384,0.999997432281686
5.06,0.6570480977749562,0.02296973148039455,0.9999975633310042
5.08,0.6570455828347401,0.02296366286114121,0.9999976899110038
5.1,0.6570431478884489,0.02295821123661557,0.9999978123977108
5.12,0.6570407912680819,0.02295330720951261,0.9999979309884534
5.14,0.6570385158331249,0.02294888407267509,0.9999980456002538
5.16,0.6570363121674441,0.02294491541800936,0.9999981569333776
5.18,0.6570341913843515,0.02294131522802517,0.9999982641266226
5.2,0.6570321488825153,0.02293804956447093,0.9999983673409961
5.22,0.6570301863449125,0.02293506923328903,0.9999984666209857
5.24,0.657028305964475,0.02293233008125367,0.9999985618608397
5.26,0.6570265097797547,0.02292979107912335,0.9999986528723154
5.28,0.6570248006978783,0.02292741342999655,0.9999987394575874
5.3,0.6570231817944855,0.02292516458206417,0.999998821416083
5.32,0.6570216500336139,0.02292307430258816,0.9999988991195105
5.34,0.6570202107027887,0.02292110576880463,0.9999989721899259
5.36,0.6570188664503833,0.02291925346118112,0.9999990405036179
5.38,0.657017620125375,0.02291751780040169,0.999999103931016
5.4,0.6570164662047024,0.02291588421576274,0.9999991627238515
5.42,0.6570153853195306,0.02291430977891323,0.9999992177623773
5.44,0.6570143846486701,0.0229128218339949,0.9999992687310304
5.46,0.6570134594950084,0.02291142417880537,0.9999993158537703
5.48,0.6570126043622921,0.02291012411104448,0.9999993593938074
5.5,0.6570118132336391,0.02290889820076175,0.999999399662861
5.52,0.6570110792154131,0.02290773606269242,0.9999994370093191
5.54,0.6570103944010143,0.02290665704081674,0.9999994718137234
5.56,0.6570097502259604,0.02290566657928345,0.9999995045005728
5.58,0.6570091373402278,0.02290477190000689,0.9999995355340819
5.6,0.6570085706547484,0.02290392644538725,0.9999995642407482
5.62,0.6570080388636241,0.02290314184654463,0.999999591182316
5.64,0.6570075341879369,0.02290242194579883,0.9999996167575061
5.66,0.6570070517350646,0.0229017642178595,0.9999996412321368
5.68,0.6570065883442203,0.02290116451730378,0.9999996647780637
5.7,0.6570061572019121,0.02290060329658478,0.9999996866554592
5.72,0.6570057490019594,0.0229000822312439,0.9999997073858761
5.74,0.6570053634830831,0.02289959448040868,0.9999997269877402
5.76,0.6570050009237294,0.02289913270700772,0.999999745452209
5.78,0.6570046602549157,0.02289869570933672,0.9999997628236703
5.8,0.6570043388056176,0.02289828931580545,0.9999997792106028
5.82,0.6570040392685668,0.02289790190618296,0.9999997944884367
5.84,0.6570037626162973,0.02289752930535738,0.9999998086017319
5.86,0.6570035101980349,0.0228971674145701,0.9999998214747314
5.88,0.6570032757791249,0.02289682260189635,0.9999998334349192
5.9,0.6570030568898348,0.02289649688924678,0.9999998446091821
5.92,0.6570028560531537,0.0228961863497546,0.9999998548584828
5.94,0.6570026726939582,0.02289589166828643,0.9999998642083491
5.96,0.657002506242754,0.02289561409027679,0.999999872683732
5.98,0.6570023524445985,0.02289535136127741,0.999999880510866
6,0.6570022105281828,0.02289510561344033,0.9999998877252012
6,0.6570022105281779,0.02289510561343228,0.9999998877252014
6,0.009608874487103125,1.653030767891588,0.9999998877252014
6.00779,0.04368781337070968,2.026266199315065,1.02458458198518
6.00779,0.04368781337070968,2.026266199315065,1.02458458198518
6.01197,0.03955363994139549,1.405647725704627,1.028054608451411
6.01197,0.03955363994139549,1.405647725704627,1.028054608451411
6.02,0.004311271906502157,0.5820245832988324,1.03117071062209
6.04,0.02047841560452673,0.6650896442663274,1.03249968260705
6.06,0.004702278291722005,0.2272122278432072,1.03209747740592
6.08,0.01905875661478587,0.3319831960753542,1.032261080733631
6.1,0.004888562167674242,0.1715699356641091,1.032320662488667
6.12,0.01346791469202177,0.2280097459668906,1.032333688132301
6.14,0.002972793242467242,0.1720879593643738,1.032550228283401
6.16,0.006475513583910724,0.1962251142602352,1.032568652831321
6.18,-0.0008831683096888893,0.1790707261884801,1.03281233040563
6.2,-0.0006176432355889383,0.1885521883664265,1.032869377811679
6.2,-0.0006176433634783041,0.1885521926700888,1.032869377813336
6.2,-0.09886587297231719,-0.3821937361941761,1.032869377813336
6.20952,-2.244054865352498,0.6668783981312911,1.101762121272845
6.20952,-2.244054865352498,0.6668783981312911,1.101762121272845
6.22,-1.22410439418045,1.606807297697206,1.123006098309187
6.2377,0.2384373064264032,-0.5587237152430872,1.019240247255117
6.2377,0.2384373064264032,-0.5587237152430872,1.019240247255117
6.24,0.01501193123671801,-0.7177889664211464,1.022018642414788
6.25521,-1.214060049887143,-0.2477832104159705,1.081418162647768
6.25521,-1.214060049887143,-0.2477832104159705,1.081418162647768
6.25789,-1.091103501808224,-0.1628928614257915,1.085346327393585
6.25789,-1.091103501808224,-0.1628928614257915,1.085346327393585
6.26,-0.8855678963305142,-0.1142844986657578,1.084263616842196
6.26296,-0.5083178114067316,-0.1099874969647239,1.076563903354093
6.26296,-0.5083178114067316,-0.1099874969647239,1.076563903354093
6.27081,0.04890994017106812,-0.5630698368226374,1.0446710703178
6.27081,0.04890994017106812,-0.5630698368226374,1.0446710703178
6.28,-0.5453472699475425,-0.7606018792004852,1.046405742270383
6.28066,-0.5970586227909864,-0.7443077873218797,1.048265149511366
6.28066,-0.5970586227909864,-0.7443077873218797,1.048265149511366
6.29256,-1.205831286512524,-0.2520338612048996,1.082656984452469
6.29256,-1.205831286512524,-0.2520338612048996,1.082656984452469
6.3,-1.082892091664396,-0.01416994264406194,1.089138415355852
6.32,-0.7396497303689465,-0.2901515276686549,1.066673993974545
6.34,-1.081393544060577,0.9239692041447358,1.091193301313666
6.36,-0.1157230716790964,0.6111134141489102,1.043865835711602
6.38,-0.5144678563977485,1.103054509658181,1.057578025378323
6.38132,-0.4785649123415022,1.201359983259122,1.057603177968762
6.38132,-0.4785649123415022,1.201359983259122,1.057603177968762
6.39039,0.1272738751790925,2.014805274908402,1.04236080577367
6.39039,0.1272738751790925,2.014805274908402,1.04236080577367
6.4,0.6220689411976268,1.505653467604031,1.012461905863356
6.40626,0.5202213524287045,0.9609591666238173,1.006141355570776
6.40626,0.5202213524287045,0.9609591666238173,1.006141355570776
6.41725,0.3684419085711801,1.266445254953163,1.013795366200275
6.41725,0.3684419085711801,1.266445254953163,1.013795366200275
6.42,0.4400515213336798,1.416329368049207,1.013279419824092
6.44,0.6341617454569981,1.196656746254903,1.000482531836015
6.46,0.5630012330926548,1.130729398985858,1.004528790972549
6.48,0.5618461794529086,1.010202870911022,1.00465315068476
6.5,0.5617173099140464,0.9039288793064131,1.004809142972102
6.52,0.5681647892212067,0.8002037385841505,1.004526815325007
6.54,0.5765961411614003,0.7042695909200246,1.004130681012444
6.56,0.5859749725397404,0.6160324706841545,1.003669544741074
6.58,0.5955276949768438,0.5358080961492789,1.003192805906038
6.6,0.6048888852006696,0.4634449878321681,1.002721532396302
6.62,0.6138581648810004,0.3986722976560794,1.002267742727558
6.64,0.6223250184478287,0.3411248081285695,1.001837891874333
6.66,0.630227801538407,0.2903850541597032,1.00143555868061
6.68,0.6375263716615642,0.2460038690815473,1.001062974237268
6.7,0.6441955374241173,0.207515531796348,1.000721588116233
6.72,0.6502163476822647,0.1744417316913644,1.000412382991248
6.74,0.6555765406600755,0.1463036270534579,1.000136103852433
6.76,0.6602712189486017,0.122620931905577,0.9998930350096581
6.78,0.6642999430911252,0.1029223163219783,0.9996832952870301
6.8,0.6676759854849197,0.0867482596762052,0.9995063988389252
6.82,0.670415907005944,0.07365155360019293,0.99936149860738
6.84,0.6725525338056656,0.06321389414714751,0.9992472884300108
6.86,0.6741248609542724,0.0550309139895922,0.9991617002882094
6.88,0.6751788639558562,0.04873929310707464,0.9991027261972381
6.9,0.6757757348760829,0.04400066668871355,0.9990673521375731
6.92,0.6759687601649111,0.04051070483790398,0.9990528175306921
6.94,0.6758266553372156,0.03801011813616595,0.9990559756835435
6.96,0.6754075914641686,0.03626215969863028,0.9990735860014044
6.98,0.6747728685007681,0.03508185845866457,0.9991028868203851
7,0.673981079491708,0.0343029555535217,0.9991406287334448
7.02,0.6730764382320987,0.03379933571564231,0.9991846105677645
7.04,0.6721095607383971,0.03347240161716275,0.9992323167274875
7.06,0.6711107820402253,0.03324104164242675,0.9992819144160986
7.08,0.670113859852411,0.03305645780543548,0.9993319204094807
7.1,0.6691406458341038,0.03287445422617902,0.9993808873185971
7.12,0.6682064631366745,0.03267507131941488,0.9994281639243344
7.14,0.6673265863117646,0.03244309078179697,0.9994728500083543
7.16,0.6665033932361631,0.03217177649704933,0.9995147179625408
7.18,0.665744759886163,0.03186491715547968,0.9995534972840486
7.2,0.6650482068655074,0.03152161117458724,0.9995890527037361
7.22,0.6644131150124916,0.03115289948894429,0.9996216132518023
7.24,0.6638376862581624,0.03076279601653692,0.9996510863911511
7.26,0.6633149461826665,0.03036042738812345,0.9996778815699644
7.28,0.662843884920296,0.02995376759509633,0.9997020730692526
7.3,0.6624162298273336,0.02954710036177949,0.9997239584055621
7.32,0.6620294379080532,0.02914929476831779,0.9997438252557209
7.34,0.661678098514572,0.02876169217484914,0.9997617916351318
7.36,0.6613572688907491,0.0283901846027973,0.9997782250596666
7.38,0.6610650320662814,0.02803623446100895,0.9997931747836893
7.4,0.6607956111508393,0.02770070079055481,0.9998069009837519
7.42,0.6605477507699231,0.02738615292482655,0.9998195624477699
7.44,0.6603187965461378,0.02709207662558593,0.9998312548857937
7.46,0.6601061387068176,0.02681749414987051,0.9998420835219157
7.48,0.6599077055643201,0.02656211551651316,0.9998521727166894
7.5,0.659722329977154,0.026325360835875,0.9998616028368323
7.52,0.6595490328752338,0.02610591060207884,0.9998704189509537
7.54,0.6593865676502954,0.02590220503023855,0.9998786725204317
7.56,0.6592337993830907,0.02571307392715577,0.9998864260382021
7.58,0.6590903534696239,0.02553765304475786,0.9998937168661896
7.6,0.6589559149982249,0.02537467790411202,0.9999005595539507
7.62,0.6588295755540348,0.02522254302182475,0.9999069778386052
7.64,0.6587109351693088,0.025080396242529,0.9999129990879437
7.66,0.6585994834881191,0.02494741677288975,0.9999186527598196
7.68,0.6584948846718803,0.02482304224980358,0.999923965593611
7.7,0.6583969151385143,0.02470651334952911,0.9999289483319452
7.72,0.658305385529426,0.02459704320963419,0.9999336048908288
7.74,0.6582194561530411,0.0244939877977165,0.9999379691581237
7.76,0.6581389347753798,0.02439702720716569,0.99994205805908
7.78,0.6580639796601085,0.02430622246530351,0.9999458873391738
7.8,0.65799404725429,0.02422028091833045,0.9999494461904065
7.82,0.6579287039426973,0.02413893658888594,0.9999527570882594
7.84,0.6578672849090965,0.02406262807141679,0.9999558793414474
7.86,0.657810234201526,0.02399086319248678,0.9999587874290832
7.88,0.6577571978715357,0.02392328826128937,0.9999614948188716
7.9,0.6577073581563847,0.02385913488713737,0.9999640156562668
7.92,0.6576607619227919,0.02379899423902687,0.9999663810737724
7.94,0.6576173513817397,0.02374293559854601,0.9999686059334966
7.96,0.6575774298810573,0.02368983716664669,0.9999706432637461
7.98,0.6575399613431033,0.023639609975593,0.9999725408528696
8,0.6575039259292802,0.02359214870029647,0.9999743448251425
8.02,0.657471013156058,0.02354823034051473,0.9999760251566477
8.04,0.6574407431346159,0.02350723698742524,0.9999775848395838
8.06,0.6574123714736227,0.02346798943474959,0.9999790146887033
8.08,0.6573854269068256,0.02343157742416963,0.9999803841970941
8.1,0.6573600635717675,0.02339780667179753,0.9999816863894854
8.12,0.6573375661983181,0.02336623479523292,0.9999828577305123
8.14,0.6573161262623477,0.02333620397886765,0.9999839519107688
8.16,0.6572952501299538,0.02330750263907172,0.9999849878598734
8.18,0.6572759358104144,0.02328102817921596,0.9999859657932855
8.2,0.6572580332973055,0.02325633812791256,0.9999868781372131
8.22,0.6572414050462465,0.02323324960570744,0.9999877266712381
8.24,0.6572258438809434,0.02321150346611983,0.9999885150544819
8.26,0.6572112223071669,0.02319121484175102,0.9999892589400265
8.28,0.6571975874404847,0.02317225463291284,0.9999899536444861
8.3,0.6571849156405912,0.02315443683100299,0.9999905987395743
