time;WPP4A_WPP_wPPControl_measurements_PGenNomPu;WPP4A_WPP_wPPControl_measurements_QGenNomPu;WPP4A_WPP_wPPControl_measurements_UPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;
12.004759;0.297300;-0.148914;0.583269;0.578871;0.071491;-0.474577;-0.315860;
12.004769;0.297309;-0.148867;0.583282;0.578884;0.071493;-0.474591;-0.315775;
12.004769;0.297309;-0.148867;0.583282;0.578884;0.071493;-0.474591;-0.315775;
12.004769;0.297309;-0.148867;0.583282;0.578884;0.071493;-0.474591;-0.315774;
12.004769;0.297309;-0.148867;0.583282;0.578884;0.071493;-0.474591;-0.315774;
12.004769;0.297309;-0.148867;0.583282;0.578884;0.071493;-0.474591;-0.315774;
12.004769;0.297309;-0.148867;0.583282;0.578884;0.071493;-0.474591;-0.315774;
12.004917;0.297435;-0.148211;0.583474;0.579075;0.071516;-0.474787;-0.314580;
12.005211;0.297715;-0.146702;0.583916;0.579513;0.071566;-0.475223;-0.311833;
12.005801;0.298365;-0.143087;0.584970;0.580562;0.071681;-0.476235;-0.305263;
12.006765;0.299688;-0.135512;0.587168;0.582748;0.071913;-0.478287;-0.291563;
12.006765;0.299685;-0.135513;0.587168;0.582748;0.071913;-0.478282;-0.291562;
12.007033;0.300061;-0.133365;0.587788;0.583364;0.071979;-0.478866;-0.287698;
12.007569;0.300874;-0.128690;0.589133;0.584701;0.072121;-0.480124;-0.279316;
12.008641;0.302686;-0.118201;0.592126;0.587678;0.072438;-0.482924;-0.260658;
12.009527;0.304358;-0.108625;0.594830;0.590367;0.072731;-0.485504;-0.243809;
12.009527;0.304343;-0.108627;0.594830;0.590367;0.072728;-0.485481;-0.243806;
12.009527;0.304344;-0.108625;0.594831;0.590368;0.072728;-0.485481;-0.243802;
12.009527;0.304344;-0.108625;0.594831;0.590368;0.072728;-0.485481;-0.243802;
12.009822;0.304885;-0.105514;0.595703;0.591235;0.072823;-0.486315;-0.238363;
12.010413;0.306004;-0.099086;0.597499;0.593020;0.073019;-0.488037;-0.227179;
12.011595;0.308338;-0.085726;0.601193;0.596692;0.073430;-0.491620;-0.204169;
12.013959;0.313117;-0.058827;0.608489;0.603939;0.074280;-0.498932;-0.158770;
12.015392;0.315985;-0.043150;0.612657;0.608074;0.074796;-0.503306;-0.132871;
12.015392;0.315968;-0.043152;0.612657;0.608074;0.074792;-0.503278;-0.132866;
12.015744;0.316684;-0.039193;0.613700;0.609110;0.074920;-0.504368;-0.126382;
12.016450;0.318105;-0.031383;0.615747;0.611141;0.075176;-0.506529;-0.113660;
12.017861;0.320878;-0.016392;0.619638;0.614999;0.075679;-0.510740;-0.089503;
12.019272;0.323568;-0.002133;0.623292;0.618620;0.076170;-0.514818;-0.066837;
12.022094;0.328489;0.022732;0.629556;0.624819;0.077087;-0.522273;-0.028054;
12.024916;0.332956;0.043895;0.634785;0.629982;0.077940;-0.529040;0.004226;
12.027738;0.336967;0.061438;0.639048;0.634180;0.078725;-0.535122;0.030449;
12.030560;0.340554;0.075628;0.642448;0.637517;0.079448;-0.540577;0.051262;
12.033382;0.343767;0.086839;0.645101;0.640107;0.080115;-0.545481;0.067392;
12.036204;0.346660;0.095485;0.647123;0.642067;0.080735;-0.549917;0.079568;
12.039026;0.349284;0.101980;0.648624;0.643507;0.081315;-0.553961;0.088476;
12.044670;0.353792;0.109112;0.650228;0.644990;0.082366;-0.560978;0.097531;
12.049749;0.357462;0.112344;0.650916;0.645569;0.083255;-0.566733;0.100935;
12.054829;0.360874;0.113492;0.651111;0.645656;0.084106;-0.572115;0.101251;
12.059909;0.364120;0.113378;0.651009;0.645445;0.084931;-0.577256;0.099700;
12.064988;0.367265;0.112508;0.650728;0.645055;0.085741;-0.582251;0.097022;
12.075148;0.373393;0.109615;0.649892;0.643997;0.087335;-0.592001;0.089927;
12.085307;0.379460;0.106372;0.648966;0.642846;0.088919;-0.601659;0.082249;
12.095466;0.385498;0.103083;0.648023;0.641673;0.090495;-0.611269;0.074439;
12.115785;0.397538;0.096712;0.646167;0.639347;0.093637;-0.630419;0.058937;
12.136103;0.409518;0.090556;0.644337;0.637030;0.096761;-0.649463;0.043504;
12.149998;0.417646;0.086464;0.643108;0.635453;0.098880;-0.662377;0.032998;
12.149998;0.720526;0.126265;1.102881;1.094471;0.135939;-0.662443;0.033088;
12.150093;0.720602;0.126329;1.102895;1.094483;0.135956;-0.662510;0.033126;
12.150285;0.720686;0.126089;1.102834;1.094418;0.135985;-0.662596;0.032881;
12.150477;0.720706;0.125496;1.102688;1.094268;0.136007;-0.662637;0.032325;
12.150698;0.720595;0.124061;1.102337;1.093913;0.136020;-0.662589;0.031022;
12.150698;0.720595;0.124060;1.102337;1.093913;0.136020;-0.662588;0.031022;
12.150850;0.720522;0.123091;1.102100;1.093673;0.136029;-0.662558;0.030140;
12.151153;0.720241;0.120386;1.101441;1.093008;0.136036;-0.662401;0.027700;
12.151530;0.719604;0.115365;1.100217;1.091777;0.136018;-0.662002;0.023192;
12.151530;0.719601;0.115364;1.100217;1.091777;0.136017;-0.661999;0.023192;
12.151694;0.719339;0.113259;1.099703;1.091259;0.136011;-0.661837;0.021298;
12.152022;0.718689;0.108316;1.098495;1.090045;0.135988;-0.661423;0.016853;
12.152675;0.716972;0.095989;1.095473;1.087010;0.135907;-0.660301;0.005750;
12.152675;0.716972;0.095989;1.095473;1.087010;0.135907;-0.660301;0.005750;
12.152848;0.716495;0.092571;1.094632;1.086165;0.135884;-0.659989;0.002660;
12.153181;0.715480;0.085420;1.092869;1.084395;0.135832;-0.659319;-0.003814;
12.153181;0.715480;0.085420;1.092869;1.084395;0.135832;-0.659319;-0.003814;
12.153182;0.715479;0.085416;1.092868;1.084393;0.135832;-0.659319;-0.003819;
12.153182;0.715479;0.085416;1.092868;1.084393;0.135832;-0.659319;-0.003819;
12.153182;0.715479;0.085416;1.092868;1.084393;0.135832;-0.659319;-0.003819;
12.153182;0.715479;0.085416;1.092868;1.084393;0.135832;-0.659319;-0.003819;
12.153359;0.714917;0.081465;1.091891;1.083413;0.135803;-0.658947;-0.007404;
12.153715;0.713703;0.073026;1.089800;1.081313;0.135738;-0.658140;-0.015082;
12.154339;0.711322;0.056681;1.085727;1.077225;0.135606;-0.656547;-0.030031;
12.154339;0.711319;0.056681;1.085727;1.077225;0.135606;-0.656545;-0.030031;
12.154484;0.710770;0.052894;1.084778;1.076273;0.135576;-0.656178;-0.033512;
12.154772;0.709630;0.045072;1.082815;1.074302;0.135513;-0.655414;-0.040719;
12.155349;0.707224;0.028638;1.078666;1.070137;0.135379;-0.653794;-0.055948;
12.155486;0.706617;0.024498;1.077616;1.069083;0.135346;-0.653385;-0.059803;
12.155486;0.706612;0.024497;1.077616;1.069083;0.135344;-0.653380;-0.059803;
12.155639;0.705968;0.020091;1.076496;1.067958;0.135309;-0.652946;-0.063915;
12.155944;0.704653;0.011111;1.074206;1.065659;0.135237;-0.652059;-0.072323;
12.156462;0.702355;-0.004554;1.070187;1.061624;0.135111;-0.650503;-0.087078;
12.156462;0.702353;-0.004554;1.070187;1.061624;0.135111;-0.650501;-0.087078;
12.156620;0.701678;-0.009186;1.068993;1.060424;0.135075;-0.650045;-0.091464;
12.156934;0.700388;-0.018139;1.066676;1.058097;0.135010;-0.649175;-0.099975;
12.157563;0.698023;-0.034885;1.062313;1.053713;0.134901;-0.647588;-0.116014;
12.157958;0.696767;-0.044187;1.059873;1.051259;0.134856;-0.646758;-0.124999;
12.157958;0.696760;-0.044188;1.059873;1.051259;0.134854;-0.646752;-0.124998;
12.158129;0.696121;-0.048472;1.058747;1.050128;0.134818;-0.646314;-0.129134;
12.158471;0.694732;-0.056756;1.056565;1.047942;0.134710;-0.645323;-0.137114;
12.159155;0.691583;-0.072264;1.052471;1.043858;0.134368;-0.642961;-0.151991;
12.159246;0.691096;-0.074093;1.051988;1.043381;0.134298;-0.642576;-0.153721;
12.159246;0.691094;-0.074093;1.051988;1.043381;0.134297;-0.642575;-0.153721;
12.159246;0.691094;-0.074094;1.051988;1.043381;0.134297;-0.642574;-0.153721;
12.159246;0.691094;-0.074094;1.051988;1.043381;0.134297;-0.642574;-0.153721;
12.159429;0.690167;-0.078425;1.050839;1.042236;0.134190;-0.641870;-0.157889;
12.159793;0.688247;-0.086696;1.048641;1.040051;0.133947;-0.640386;-0.165832;
12.160523;0.684209;-0.101787;1.044619;1.036070;0.133368;-0.637184;-0.180264;
12.161982;0.675699;-0.127083;1.037849;1.029426;0.131955;-0.630205;-0.204232;
12.163151;0.668744;-0.144071;1.033283;1.024984;0.130691;-0.624370;-0.220170;
12.163151;0.668740;-0.144071;1.033283;1.024985;0.130690;-0.624367;-0.220168;
12.163397;0.667283;-0.147642;1.032317;1.024045;0.130426;-0.623144;-0.223541;
12.163889;0.664355;-0.154357;1.030501;1.022283;0.129882;-0.620671;-0.229849;
12.164872;0.658498;-0.166278;1.027278;1.019178;0.128748;-0.615672;-0.240924;
12.165856;0.652686;-0.176849;1.024417;1.016441;0.127585;-0.610669;-0.250640;
12.166840;0.646950;-0.186231;1.021878;1.014030;0.126406;-0.605693;-0.259158;
12.167823;0.641313;-0.194562;1.019625;1.011907;0.125221;-0.600773;-0.266617;
12.168807;0.635791;-0.201965;1.017627;1.010040;0.124037;-0.595929;-0.273140;
12.170774;0.625280;-0.213826;1.014448;1.007120;0.121716;-0.586632;-0.283212;
12.172742;0.615377;-0.223309;1.011926;1.004847;0.119479;-0.577815;-0.290935;
12.174709;0.606094;-0.230891;1.009929;1.003089;0.117342;-0.569508;-0.296801;
12.176676;0.597435;-0.236947;1.008355;1.001739;0.115319;-0.561725;-0.301200;
12.178644;0.589394;-0.241775;1.007120;1.000713;0.113415;-0.554470;-0.304443;
12.180611;0.581955;-0.245614;1.006158;0.999945;0.111635;-0.547738;-0.306778;
12.182578;0.575099;-0.248655;1.005413;0.999379;0.109980;-0.541517;-0.308402;
12.184545;0.568803;-0.251051;1.004844;0.998973;0.108448;-0.535791;-0.309474;
12.186513;0.563041;-0.252926;1.004414;0.998693;0.107036;-0.530540;-0.310118;
12.188480;0.557785;-0.254381;1.004096;0.998511;0.105740;-0.525742;-0.310435;
12.190447;0.553005;-0.255496;1.003866;0.998404;0.104556;-0.521372;-0.310504;
12.194382;0.545100;-0.256801;1.003641;0.998384;0.102580;-0.514127;-0.310041;
12.197923;0.539160;-0.257476;1.003560;0.998456;0.101087;-0.508672;-0.309373;
12.201464;0.534218;-0.257804;1.003561;0.998582;0.099837;-0.504126;-0.308572;
12.205005;0.530112;-0.257903;1.003611;0.998737;0.098793;-0.500342;-0.307722;
12.208547;0.526693;-0.257854;1.003691;0.998903;0.097921;-0.497189;-0.306876;
12.215629;0.521697;-0.257516;1.003886;0.999224;0.096637;-0.492571;-0.305353;
12.222711;0.517885;-0.257120;1.004074;0.999507;0.095653;-0.489042;-0.304049;
12.229793;0.514818;-0.256755;1.004238;0.999748;0.094861;-0.486202;-0.302952;
12.236876;0.512226;-0.256453;1.004374;0.999947;0.094191;-0.483802;-0.302039;
12.251040;0.508123;-0.256126;1.004543;1.000216;0.093136;-0.480007;-0.300767;
12.265205;0.504829;-0.256024;1.004631;1.000382;0.092293;-0.476965;-0.299930;
12.293534;0.500648;-0.256370;1.004600;1.000448;0.091239;-0.473118;-0.299403;
12.321863;0.498156;-0.257040;1.004444;1.000347;0.090625;-0.470841;-0.299606;
12.350192;0.496752;-0.257886;1.004217;1.000150;0.090293;-0.469571;-0.300240;
12.406850;0.495815;-0.259729;1.003687;0.999634;0.090112;-0.468765;-0.302081;
12.463509;0.495660;-0.261480;1.003171;0.999115;0.090126;-0.468678;-0.303989;
12.576825;0.496100;-0.264240;1.002345;0.998267;0.090323;-0.469170;-0.307150;
12.803458;0.497122;-0.267520;1.001352;0.997237;0.090685;-0.470216;-0.311021;
13.030091;0.497868;-0.269417;1.000774;0.996634;0.090933;-0.470964;-0.313298;
13.256725;0.498450;-0.270502;1.000441;0.996283;0.091115;-0.471534;-0.314635;
13.709991;0.499148;-0.271357;1.000174;0.995996;0.091319;-0.472205;-0.315742;
14.163257;0.499458;-0.271693;1.000068;0.995882;0.091409;-0.472502;-0.316186;
15.069789;0.499808;-0.271848;1.000016;0.995820;0.091502;-0.472829;-0.316435;
16.882854;0.499969;-0.271885;1.000002;0.995803;0.091545;-0.472979;-0.316512;
19.999996;0.499999;-0.271888;1.000000;0.995801;0.091552;-0.473007;-0.316522;
19.999996;0.500003;-0.271882;1.000002;0.995801;0.091566;-0.473007;-0.316522;
20.000012;0.499985;-0.271906;0.999995;0.995799;0.091512;-0.473007;-0.316522;
20.000012;0.499985;-0.271906;0.999995;0.995799;0.091512;-0.473007;-0.316522;
20.000012;0.499985;-0.271906;0.999995;0.995799;0.091512;-0.473007;-0.316522;
20.000045;0.499949;-0.271957;0.999981;0.995795;0.091403;-0.473007;-0.316522;
20.000055;0.499937;-0.271973;0.999976;0.995793;0.091367;-0.473007;-0.316521;
20.000055;0.499937;-0.271973;0.999976;0.995793;0.091367;-0.473007;-0.316521;
20.000090;0.499898;-0.272026;0.999961;0.995789;0.091251;-0.473007;-0.316521;
20.000158;0.499822;-0.272131;0.999931;0.995780;0.091019;-0.473009;-0.316519;
20.000296;0.499671;-0.272337;0.999872;0.995763;0.090557;-0.473013;-0.316513;
20.000434;0.499522;-0.272541;0.999814;0.995746;0.090095;-0.473019;-0.316504;
20.000709;0.499234;-0.272936;0.999700;0.995715;0.089173;-0.473040;-0.316475;
20.000984;0.498956;-0.273320;0.999590;0.995687;0.088253;-0.473070;-0.316435;
20.001260;0.498687;-0.273693;0.999484;0.995661;0.087335;-0.473109;-0.316384;
20.001535;0.498429;-0.274054;0.999380;0.995637;0.086420;-0.473157;-0.316324;
20.002085;0.497959;-0.274735;0.999185;0.995597;0.084600;-0.473295;-0.316168;
20.002636;0.497539;-0.275375;0.999000;0.995564;0.082792;-0.473479;-0.315977;
20.003187;0.497173;-0.275977;0.998827;0.995537;0.080997;-0.473712;-0.315755;
20.003308;0.497118;-0.276094;0.998792;0.995534;0.080607;-0.473787;-0.315695;
20.003308;0.497118;-0.276095;0.998792;0.995534;0.080607;-0.473787;-0.315695;
20.003599;0.496946;-0.276398;0.998704;0.995522;0.079664;-0.473929;-0.315566;
20.004180;0.496658;-0.276967;0.998539;0.995504;0.077791;-0.474264;-0.315278;
20.005343;0.496280;-0.277972;0.998244;0.995491;0.074094;-0.475113;-0.314594;
20.006506;0.496080;-0.278861;0.997981;0.995492;0.070438;-0.476122;-0.313813;
20.008832;0.496249;-0.280275;0.997554;0.995546;0.063261;-0.478647;-0.311945;
20.008863;0.496257;-0.280290;0.997549;0.995547;0.063167;-0.478686;-0.311917;
20.008863;0.496231;-0.280271;0.997492;0.995490;0.063171;-0.478686;-0.311917;
20.009394;0.496325;-0.280595;0.997457;0.995557;0.061537;-0.479287;-0.311473;
20.010455;0.496561;-0.281141;0.997289;0.995583;0.058301;-0.480580;-0.310531;
20.012577;0.497363;-0.282031;0.997007;0.995655;0.051906;-0.483452;-0.308466;
20.014699;0.498431;-0.282762;0.996769;0.995726;0.045574;-0.486554;-0.306245;
20.018943;0.501290;-0.283779;0.996412;0.995863;0.033078;-0.493363;-0.301345;
20.023187;0.504638;-0.284502;0.996135;0.995919;0.020697;-0.500554;-0.296070;
20.027431;0.508311;-0.285011;0.995916;0.995878;0.008391;-0.507967;-0.290470;
20.031676;0.512197;-0.285367;0.995736;0.995726;-0.003864;-0.515500;-0.284592;
20.038702;0.518931;-0.285612;0.995515;0.995181;-0.024071;-0.528077;-0.274222;
20.038702;0.518947;-0.285645;0.995462;0.995171;-0.024064;-0.528098;-0.274261;
20.038728;0.518972;-0.285646;0.995462;0.995169;-0.024138;-0.528143;-0.274222;
20.038728;0.518972;-0.285646;0.995461;0.995169;-0.024138;-0.528143;-0.274223;
20.038728;0.518972;-0.285646;0.995461;0.995169;-0.024138;-0.528143;-0.274223;
20.038728;0.518972;-0.285646;0.995461;0.995169;-0.024138;-0.528143;-0.274223;
20.040438;0.520640;-0.285738;0.995461;0.995036;-0.029062;-0.531172;-0.271650;
20.043858;0.523948;-0.285844;0.995364;0.994604;-0.038888;-0.537206;-0.266391;
20.050697;0.530617;-0.285943;0.995201;0.993479;-0.058514;-0.549146;-0.255476;
20.064377;0.544048;-0.285901;0.994935;0.990130;-0.097663;-0.572384;-0.232293;
20.078056;0.557507;-0.285742;0.994688;0.985259;-0.136637;-0.594632;-0.207553;
20.105414;0.584481;-0.285103;0.994248;0.970982;-0.213828;-0.635776;-0.153613;
20.132773;0.611294;-0.284493;0.993729;0.950605;-0.289615;-0.671873;-0.094580;
20.187490;0.665262;-0.282183;0.992880;0.892481;-0.435074;-0.726817;0.038136;
20.216501;0.689390;-0.276850;0.992364;0.849915;-0.506293;-0.741902;0.116211;
20.216501;0.693779;-0.280758;0.992390;0.852564;-0.507910;-0.745392;0.114753;
20.219028;0.696259;-0.280638;0.992343;0.848799;-0.514085;-0.746647;0.121586;
20.224081;0.701217;-0.280397;0.992247;0.841135;-0.526352;-0.748974;0.135325;
20.234187;0.711126;-0.279906;0.992054;0.825274;-0.550539;-0.752891;0.163084;
20.254400;0.730926;-0.278863;0.991661;0.791479;-0.597455;-0.757705;0.219629;
20.294825;0.770479;-0.276476;0.990869;0.716031;-0.684924;-0.754773;0.335859;
20.295141;0.770787;-0.276458;0.990863;0.715402;-0.685572;-0.754683;0.336778;
20.295772;0.771404;-0.276420;0.990850;0.714143;-0.686864;-0.754501;0.338616;
20.297036;0.772638;-0.276344;0.990823;0.711617;-0.689443;-0.754123;0.342293;
20.299562;0.775105;-0.276191;0.990770;0.706537;-0.694573;-0.753317;0.349652;
20.300826;0.776338;-0.276115;0.990743;0.703983;-0.697123;-0.752889;0.353335;
20.301457;0.776955;-0.276076;0.990730;0.702702;-0.698395;-0.752668;0.355177;
20.302721;0.778188;-0.275999;0.990703;0.700134;-0.700932;-0.752214;0.358862;
20.303352;0.778805;-0.275961;0.990690;0.698847;-0.702196;-0.751981;0.360705;
20.304615;0.780038;-0.275883;0.990663;0.696265;-0.704719;-0.751501;0.364392;
20.305247;0.780654;-0.275845;0.990650;0.694971;-0.705976;-0.751255;0.366236;
20.306510;0.781887;-0.275767;0.990623;0.692376;-0.708484;-0.750750;0.369926;
20.307142;0.782504;-0.275728;0.990610;0.691075;-0.709734;-0.750491;0.371771;
20.308405;0.783737;-0.275649;0.990583;0.688466;-0.712228;-0.749960;0.375463;
20.309037;0.784353;-0.275610;0.990569;0.687158;-0.713471;-0.749688;0.377309;
20.310300;0.785586;-0.275531;0.990542;0.684536;-0.715950;-0.749131;0.381002;
20.310932;0.786202;-0.275492;0.990529;0.683221;-0.717186;-0.748846;0.382849;
20.312195;0.787434;-0.275412;0.990502;0.680585;-0.719651;-0.748264;0.386544;
20.312827;0.788051;-0.275373;0.990488;0.679264;-0.720879;-0.747966;0.388392;
20.314090;0.789283;-0.275293;0.990461;0.676615;-0.723329;-0.747358;0.392089;
20.314722;0.789899;-0.275253;0.990448;0.675287;-0.724551;-0.747047;0.393937;
20.315985;0.791131;-0.275173;0.990421;0.672625;-0.726986;-0.746413;0.397635;
20.316617;0.791748;-0.275133;0.990407;0.671291;-0.728200;-0.746090;0.399484;
20.317880;0.792980;-0.275052;0.990380;0.668615;-0.730621;-0.745430;0.403183;
20.318512;0.793596;-0.275012;0.990366;0.667274;-0.731827;-0.745093;0.405033;
20.319775;0.794828;-0.274931;0.990339;0.664585;-0.734233;-0.744407;0.408733;
20.320407;0.795444;-0.274890;0.990326;0.663238;-0.735432;-0.744058;0.410583;
20.321670;0.796676;-0.274808;0.990299;0.660536;-0.737823;-0.743346;0.414284;
20.322301;0.797291;-0.274767;0.990285;0.659182;-0.739015;-0.742984;0.416135;
20.323565;0.798523;-0.274685;0.990258;0.656468;-0.741391;-0.742246;0.419836;
20.324196;0.799139;-0.274644;0.990244;0.655107;-0.742575;-0.741870;0.421687;
20.325460;0.800371;-0.274562;0.990217;0.652380;-0.744936;-0.741107;0.425389;
20.326091;0.800986;-0.274520;0.990203;0.651013;-0.746113;-0.740718;0.427240;
20.327355;0.802218;-0.274437;0.990176;0.648273;-0.748459;-0.739928;0.430943;
20.327986;0.802834;-0.274396;0.990162;0.646900;-0.749628;-0.739527;0.432794;
20.329250;0.804065;-0.274312;0.990135;0.644147;-0.751958;-0.738711;0.436496;
20.329881;0.804681;-0.274270;0.990121;0.642767;-0.753120;-0.738296;0.438347;
20.331144;0.805912;-0.274186;0.990094;0.640002;-0.755435;-0.737454;0.442050;
20.331776;0.806528;-0.274144;0.990080;0.638616;-0.756589;-0.737026;0.443901;
20.333039;0.807759;-0.274060;0.990052;0.635838;-0.758890;-0.736158;0.447603;
20.333671;0.808374;-0.274017;0.990039;0.634446;-0.760036;-0.735717;0.449454;
20.334934;0.809605;-0.273932;0.990011;0.631656;-0.762321;-0.734823;0.453156;
20.335566;0.810221;-0.273890;0.989997;0.630258;-0.763459;-0.734369;0.455006;
20.336829;0.811452;-0.273804;0.989970;0.627455;-0.765729;-0.733448;0.458708;
20.337461;0.812067;-0.273761;0.989956;0.626051;-0.766859;-0.732982;0.460558;
20.338724;0.813298;-0.273675;0.989928;0.623236;-0.769113;-0.732035;0.464259;
20.339356;0.813913;-0.273632;0.989915;0.621825;-0.770236;-0.731555;0.466109;
20.340619;0.815144;-0.273545;0.989887;0.618998;-0.772475;-0.730582;0.469808;
20.341251;0.815759;-0.273502;0.989873;0.617582;-0.773590;-0.730089;0.471658;
20.342514;0.816990;-0.273415;0.989846;0.614743;-0.775813;-0.729089;0.475356;
20.343146;0.817605;-0.273371;0.989832;0.613320;-0.776920;-0.728583;0.477205;
20.344409;0.818835;-0.273284;0.989804;0.610469;-0.779127;-0.727557;0.480902;
20.345041;0.819450;-0.273240;0.989790;0.609041;-0.780227;-0.727038;0.482750;
20.346304;0.820681;-0.273152;0.989763;0.606178;-0.782418;-0.725986;0.486446;
20.346936;0.821296;-0.273108;0.989749;0.604743;-0.783510;-0.725453;0.488293;
20.348199;0.822526;-0.273019;0.989721;0.601869;-0.785686;-0.724375;0.491987;
20.348831;0.823141;-0.272975;0.989707;0.600428;-0.786769;-0.723829;0.493834;
20.350094;0.824371;-0.272886;0.989679;0.597542;-0.788929;-0.722725;0.497526;
20.350725;0.824986;-0.272841;0.989665;0.596096;-0.790005;-0.722166;0.499372;
20.351989;0.826216;-0.272751;0.989638;0.593198;-0.792149;-0.721035;0.503062;
20.352620;0.826831;-0.272706;0.989624;0.591746;-0.793216;-0.720463;0.504907;
20.353884;0.828061;-0.272616;0.989596;0.588836;-0.795344;-0.719305;0.508595;
20.354515;0.828676;-0.272571;0.989582;0.587378;-0.796404;-0.718720;0.510438;
20.355779;0.829906;-0.272481;0.989554;0.584457;-0.798516;-0.717536;0.514124;
20.356410;0.830520;-0.272435;0.989540;0.582994;-0.799567;-0.716938;0.515966;
20.357674;0.831750;-0.272344;0.989512;0.580061;-0.801663;-0.715728;0.519650;
20.358305;0.832365;-0.272298;0.989498;0.578592;-0.802707;-0.715116;0.521491;
20.359568;0.833594;-0.272206;0.989470;0.575649;-0.804786;-0.713880;0.525171;
20.360200;0.834209;-0.272161;0.989456;0.574174;-0.805822;-0.713255;0.527011;
20.361463;0.835438;-0.272068;0.989428;0.571219;-0.807885;-0.711992;0.530688;
20.362095;0.836053;-0.272022;0.989414;0.569739;-0.808912;-0.711354;0.532526;
20.363358;0.837282;-0.271929;0.989386;0.566773;-0.810959;-0.710065;0.536201;
20.363990;0.837897;-0.271883;0.989372;0.565287;-0.811978;-0.709414;0.538037;
20.365253;0.839126;-0.271790;0.989344;0.562310;-0.814009;-0.708098;0.541709;
20.365885;0.839740;-0.271743;0.989330;0.560819;-0.815020;-0.707433;0.543543;
20.367148;0.840969;-0.271649;0.989302;0.557831;-0.817034;-0.706091;0.547211;
20.367780;0.841584;-0.271602;0.989288;0.556334;-0.818037;-0.705413;0.549044;
20.369043;0.842813;-0.271508;0.989260;0.553335;-0.820034;-0.704045;0.552709;
20.369675;0.843427;-0.271460;0.989246;0.551833;-0.821029;-0.703354;0.554540;
20.370938;0.844656;-0.271366;0.989218;0.548824;-0.823010;-0.701959;0.558200;
20.371570;0.845270;-0.271318;0.989204;0.547316;-0.823996;-0.701255;0.560029;
20.372833;0.846499;-0.271223;0.989176;0.544296;-0.825960;-0.699833;0.563686;
20.373465;0.847113;-0.271175;0.989162;0.542783;-0.826938;-0.699116;0.565513;
20.374728;0.848342;-0.271079;0.989134;0.539753;-0.828886;-0.697668;0.569165;
20.375360;0.848956;-0.271031;0.989120;0.538235;-0.829856;-0.696938;0.570991;
20.376623;0.850184;-0.270934;0.989091;0.535194;-0.831787;-0.695463;0.574639;
20.377255;0.850799;-0.270886;0.989077;0.533670;-0.832748;-0.694720;0.576461;
20.378518;0.852027;-0.270789;0.989049;0.530619;-0.834663;-0.693219;0.580105;
20.379149;0.852641;-0.270741;0.989035;0.529091;-0.835615;-0.692462;0.581925;
20.380413;0.853869;-0.270643;0.989007;0.526029;-0.837513;-0.690935;0.585564;
20.381044;0.854483;-0.270594;0.988993;0.524495;-0.838457;-0.690165;0.587382;
20.382308;0.855711;-0.270496;0.988964;0.521423;-0.840338;-0.688611;0.591016;
20.382939;0.856325;-0.270447;0.988950;0.519885;-0.841274;-0.687828;0.592832;
20.384203;0.857553;-0.270348;0.988922;0.516803;-0.843138;-0.686248;0.596461;
20.384834;0.858167;-0.270299;0.988908;0.515259;-0.844065;-0.685451;0.598274;
20.386098;0.859395;-0.270200;0.988879;0.512167;-0.845912;-0.683845;0.601898;
20.386729;0.860009;-0.270150;0.988865;0.510619;-0.846831;-0.683035;0.603708;
20.387992;0.861237;-0.270051;0.988837;0.507517;-0.848660;-0.681402;0.607326;
20.388624;0.861851;-0.270001;0.988823;0.505964;-0.849571;-0.680579;0.609134;
20.389887;0.863078;-0.269901;0.988794;0.502852;-0.851384;-0.678920;0.612746;
20.390519;0.863692;-0.269850;0.988780;0.501293;-0.852285;-0.678084;0.614551;
20.391782;0.864919;-0.269750;0.988751;0.498172;-0.854081;-0.676398;0.618158;
20.392414;0.865533;-0.269699;0.988737;0.496609;-0.854974;-0.675549;0.619960;
20.393677;0.866760;-0.269598;0.988709;0.493478;-0.856752;-0.673837;0.623560;
20.394309;0.867374;-0.269547;0.988695;0.491910;-0.857637;-0.672974;0.625359;
20.395572;0.868601;-0.269445;0.988666;0.488769;-0.859398;-0.671236;0.628954;
20.396204;0.869215;-0.269394;0.988652;0.487197;-0.860274;-0.670360;0.630750;
20.397467;0.870442;-0.269292;0.988623;0.484047;-0.862018;-0.668596;0.634338;
20.398099;0.871056;-0.269241;0.988609;0.482469;-0.862885;-0.667707;0.636130;
20.399362;0.872283;-0.269138;0.988581;0.479310;-0.864612;-0.665916;0.639712;
20.399994;0.872896;-0.269086;0.988566;0.477728;-0.865470;-0.665014;0.641501;
20.401257;0.874123;-0.268983;0.988538;0.474560;-0.867179;-0.663196;0.645076;
20.401623;0.874478;-0.268953;0.988529;0.473639;-0.867673;-0.662665;0.646112;
20.401623;0.874473;-0.268950;0.988528;0.473637;-0.867666;-0.662666;0.646113;
20.404879;0.877640;-0.268684;0.988456;0.465441;-0.872015;-0.657888;0.655301;
20.411390;0.883963;-0.268137;0.988309;0.448928;-0.880465;-0.647982;0.673582;
20.424412;0.896603;-0.267004;0.988017;0.415448;-0.896427;-0.626773;0.709720;
20.441244;0.911731;-0.264648;0.987643;0.371113;-0.914581;-0.595778;0.755133;
20.441244;0.912942;-0.265444;0.987649;0.371348;-0.915178;-0.596595;0.755479;
